timestamp,gender,inc_A00-A04,inc_A05-A14,inc_A15-A34,inc_A35-A59,inc_A60-A79,inc_A80+,inc_ALL
1630627200,A,36.53,48.91,48.83,32.86,12.66,14.16,30.56
1630627200,F,24.93,44.11,50.04,34.23,13.49,13.08,29.61
1630627200,M,47.60,53.44,47.75,31.33,11.72,16.02,31.44
1630713600,A,45.39,51.65,50.60,34.77,12.48,14.75,32.16
1630713600,F,38.53,46.37,53.24,36.21,12.82,13.08,31.37
1630713600,M,51.93,56.65,48.22,33.17,12.10,17.62,32.86
1630800000,A,45.39,54.40,53.36,35.86,13.90,14.75,33.66
1630800000,F,38.53,49.76,56.43,37.34,14.50,13.08,33.04
1630800000,M,51.93,58.79,50.61,34.22,13.23,17.62,34.19
1630886400,A,45.39,55.50,58.90,37.64,14.26,14.75,35.48
1630886400,F,43.07,47.50,60.69,40.17,15.52,14.95,35.18
1630886400,M,47.60,63.06,57.30,35.01,12.85,14.42,35.70
1630972800,A,45.39,63.19,66.96,43.36,16.76,15.93,40.36
1630972800,F,47.60,48.63,70.28,46.96,18.21,15.88,40.19
1630972800,M,43.27,75.89,63.98,39.75,15.12,16.02,40.34
1631059200,A,46.49,70.34,72.24,47.59,16.76,15.93,43.45
1631059200,F,49.87,56.55,70.81,52.62,16.87,17.75,42.70
1631059200,M,43.27,82.30,73.53,42.39,16.63,11.21,43.84
1631145600,A,50.92,72.54,78.79,51.27,17.11,15.34,46.36
1631145600,F,63.46,58.81,77.73,55.73,17.20,16.81,45.67
1631145600,M,38.95,83.37,79.74,46.60,17.01,11.21,46.59
1631232000,A,47.60,74.73,78.79,51.55,19.43,12.98,46.92
1631232000,F,61.20,59.94,77.20,54.03,21.59,14.95,46.04
1631232000,M,34.62,85.51,80.22,48.97,17.01,8.01,47.35
1631318400,A,42.06,77.48,81.05,51.55,20.50,11.80,47.53
1631318400,F,49.87,64.47,79.86,54.88,23.95,14.01,47.24
1631318400,M,34.62,86.58,82.13,48.18,16.63,6.41,47.35
1631404800,A,42.06,78.58,78.54,51.95,19.97,12.98,47.25
1631404800,F,49.87,65.60,77.20,55.16,23.27,14.95,46.87
1631404800,M,34.62,87.65,79.74,48.70,16.26,8.01,47.16
1631491200,A,50.92,82.98,79.04,53.05,20.68,15.34,48.84
1631491200,F,58.93,70.12,77.73,56.01,23.95,17.75,48.45
1631491200,M,43.27,91.92,80.22,50.02,17.01,9.61,48.77
1631577600,A,53.13,93.42,77.53,52.91,22.82,14.16,49.97
1631577600,F,65.73,88.22,76.66,55.45,25.64,16.81,50.21
1631577600,M,41.11,96.20,78.31,50.28,19.66,8.01,49.34
1631664000,A,57.56,96.17,79.04,50.32,22.10,13.57,49.55
1631664000,F,65.73,90.48,82.52,51.77,25.64,14.95,50.03
1631664000,M,49.76,97.26,75.44,48.97,18.15,11.21,48.58
1631750400,A,61.99,111.00,80.30,52.91,24.07,14.16,52.69
1631750400,F,61.20,106.31,78.79,54.32,26.98,15.88,51.79
1631750400,M,62.74,112.23,81.17,51.60,20.79,11.21,53.22
1631836800,A,69.74,128.04,81.31,50.18,21.03,14.16,52.92
1631836800,F,56.66,118.75,81.99,52.90,22.60,14.95,51.42
1631836800,M,82.22,134.67,80.22,47.65,19.28,12.82,54.17
1631923200,A,76.38,145.07,85.84,53.18,21.21,15.34,56.67
1631923200,F,68.00,136.85,85.71,55.73,21.59,16.81,54.86
1631923200,M,84.38,150.71,85.47,50.81,20.79,12.82,58.24
1632009600,A,80.81,148.92,87.60,52.91,20.32,15.93,57.23
1632009600,F,70.26,140.24,87.84,56.01,20.58,15.88,55.32
1632009600,M,90.87,154.98,86.90,50.02,20.04,16.02,58.90
1632096000,A,69.74,141.23,77.03,46.36,18.54,12.98,51.19
1632096000,F,58.93,133.46,76.66,48.09,18.55,12.14,48.82
1632096000,M,80.05,146.43,76.87,44.75,18.52,14.42,53.31
1632182400,A,57.56,127.49,68.97,41.32,14.26,12.39,45.09
1632182400,F,43.07,116.49,67.61,42.43,14.84,12.14,42.32
1632182400,M,71.40,135.74,69.71,40.28,13.61,12.82,47.63
1632268800,A,55.35,150.57,69.73,47.73,16.40,15.93,50.16
1632268800,F,47.60,137.98,70.81,50.64,18.55,16.81,49.01
1632268800,M,62.74,161.40,68.76,45.02,13.99,14.42,51.23
1632355200,A,53.13,160.46,71.49,52.23,17.29,19.47,53.30
1632355200,F,40.80,144.77,78.79,58.56,19.23,19.62,53.74
1632355200,M,64.91,171.02,64.94,46.33,15.12,19.22,52.46
1632441600,A,50.92,156.61,76.77,56.18,18.90,20.06,55.69
1632441600,F,45.33,150.42,82.52,64.22,19.23,19.62,56.90
1632441600,M,56.25,158.19,71.14,48.70,18.52,20.83,53.98
1632528000,A,48.71,154.41,73.25,57.41,18.90,23.01,55.41
1632528000,F,36.27,142.50,77.73,63.93,19.23,23.35,55.32
1632528000,M,60.58,160.33,68.76,51.07,18.52,22.43,54.83
