Datum,Region,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
1597701600,GTH,327,289,30,1,0,0
1597701600,TH,3505,3213,186,7,3,0
1597701600,IK,154,145,6,0,0,0
1597701600,GRZ,680,621,48,1,0,0
1597701600,UH,92,89,3,0,0,0
1597701600,NDH,72,65,2,0,0,0
1597701600,HBN,89,83,1,0,0,0
1597701600,WAK,101,97,2,0,1,0
1597701600,EF,161,145,2,1,0,0
1597701600,SOK,159,143,12,0,0,0
1597701600,G,271,241,22,0,0,0
1597701600,EIC,163,152,10,0,0,0
1597701600,KYF,56,55,0,0,0,0
1597788000,SOM,47,43,1,0,1,0
1597788000,SLF,75,72,0,0,0,0
1597788000,EA,36,32,4,0,0,0
1597788000,SHK,75,70,3,0,0,0
1597788000,J,165,160,3,0,0,0
1597788000,ABG,79,75,4,0,0,0
1597788000,WE,97,92,0,0,0,0
1597788000,SHL,26,19,2,0,0,0
1597788000,SM,186,166,5,0,0,0
1597788000,AP,83,76,4,0,3,0
1597788000,SON,311,287,22,0,0,0
1597788000,GTH,327,289,30,0,0,0
1597788000,TH,3509,3224,186,4,11,0
1597788000,IK,154,145,6,0,0,0
1597788000,GRZ,680,624,48,0,3,0
1597788000,UH,92,89,3,0,0,0
1597788000,NDH,72,66,2,0,1,0
1597788000,HBN,90,83,1,1,0,0
1597788000,WAK,101,97,2,0,0,0
1597788000,EF,164,147,2,3,2,0
1597788000,SOK,159,144,12,0,1,0
1597788000,G,271,241,22,0,0,0
1597788000,EIC,163,152,10,0,0,0
1597788000,KYF,56,55,0,0,0,0
1597874400,SOM,47,43,1,0,0,0
1597874400,SLF,75,72,0,0,0,0
1597874400,EA,36,32,4,0,0,0
1597874400,SHK,75,70,3,0,0,0
1597874400,J,167,160,3,2,0,0
1597874400,ABG,79,75,4,0,0,0
1597874400,WE,97,92,0,0,0,0
1597874400,SHL,26,19,2,0,0,0
1597874400,SM,189,166,5,3,0,0
1597874400,AP,83,76,4,0,0,0
1597874400,SON,311,287,22,0,0,0
1597874400,GTH,330,291,30,3,2,0
1597874400,TH,3523,3231,186,14,7,0
1597874400,IK,157,145,6,3,0,0
1597874400,GRZ,680,624,48,0,0,0
1597874400,UH,93,89,3,1,0,0
1597874400,NDH,73,67,2,1,1,0
1597874400,HBN,90,83,1,0,0,0
1597874400,WAK,101,97,2,0,0,0
1597874400,EF,165,151,2,1,4,0
1597874400,SOK,159,144,12,0,0,0
1597874400,G,271,241,22,0,0,0
1597874400,EIC,163,152,10,0,0,0
1597874400,KYF,56,55,0,0,0,0
1597960800,SOM,47,44,1,0,1,0
1597960800,SLF,75,72,0,0,0,0
1597960800,EA,36,32,4,0,0,0
1597960800,SHK,75,70,3,0,0,0
1597960800,J,168,160,3,1,0,0
1597960800,ABG,79,75,4,0,0,0
1597960800,WE,97,93,0,0,1,0
1597960800,SHL,26,19,2,0,0,0
1597960800,SM,190,166,5,1,0,0
1597960800,AP,84,76,4,1,0,0
1597960800,SON,311,287,22,0,0,0
1597960800,GTH,330,293,30,0,2,0
1597960800,TH,3530,3238,186,7,7,0
1597960800,IK,157,145,6,0,0,0
1597960800,GRZ,682,624,48,2,0,0
1597960800,UH,93,89,3,0,0,0
1597960800,NDH,74,68,2,1,1,0
1597960800,HBN,90,83,1,0,0,0
1597960800,WAK,101,97,2,0,0,0
1597960800,EF,166,151,2,1,0,0
1597960800,SOK,159,144,12,0,0,0
1597960800,G,271,243,22,0,2,0
1597960800,EIC,163,152,10,0,0,0
1597960800,KYF,56,55,0,0,0,0
1598047200,SOM,49,45,1,2,1,0
1598047200,SLF,78,72,0,3,0,0
1598047200,EA,36,32,4,0,0,0
1598047200,SHK,77,70,3,2,0,0
1598047200,J,168,160,3,0,0,0
1598047200,ABG,79,75,4,0,0,0
1598047200,WE,98,93,0,1,0,0
1598047200,SHL,29,19,2,3,0,0
1598047200,SM,191,166,5,1,0,0
1598047200,AP,83,76,4,-1,0,0
1598047200,SON,312,287,22,1,0,0
1598047200,GTH,330,293,30,0,0,0
1598047200,TH,3546,3243,186,16,5,0
1598047200,IK,158,145,6,1,0,0
1598047200,GRZ,682,625,48,0,1,0
1598047200,UH,93,90,3,0,1,0
1598047200,NDH,74,68,2,0,0,0
1598047200,HBN,90,83,1,0,0,0
1598047200,WAK,102,97,2,1,0,0
1598047200,EF,166,151,2,0,0,0
1598047200,SOK,159,144,12,0,0,0
1598047200,G,271,244,22,0,1,0
1598047200,EIC,163,153,10,0,1,0
1598047200,KYF,58,55,0,2,0,0
1598133600,SOM,49,45,1,0,0,0
1598133600,SLF,78,72,0,0,0,0
1598133600,EA,36,32,4,0,0,0
1598133600,SHK,77,70,3,0,0,0
1598133600,J,168,160,3,0,0,0
1598133600,ABG,79,75,4,0,0,0
1598133600,WE,98,94,0,0,1,0
1598133600,SHL,29,20,2,0,1,0
1598133600,SM,191,168,5,0,2,0
1598133600,AP,83,76,4,0,0,0
1598133600,SON,312,288,22,0,1,0
1598133600,GTH,331,293,30,1,0,0
1598133600,TH,3547,3250,186,1,7,0
1598133600,IK,158,146,6,0,1,0
1598133600,GRZ,682,625,48,0,0,0
1598133600,UH,93,90,3,0,0,0
1598133600,NDH,74,68,2,0,0,0
1598133600,HBN,90,83,1,0,0,0
1598133600,WAK,102,97,2,0,0,0
1598133600,EF,166,152,2,0,1,0
1598133600,SOK,159,144,12,0,0,0
1598133600,G,271,244,22,0,0,0
1598133600,EIC,163,153,10,0,0,0
1598133600,KYF,58,55,0,0,0,0
1598220000,SOM,49,45,1,0,0,0
1598220000,SLF,78,72,0,0,0,0
1598220000,EA,36,32,4,0,0,0
1598220000,SHK,77,70,3,0,0,0
1598220000,J,168,161,3,0,1,0
1598220000,ABG,79,75,4,0,0,0
1598220000,WE,98,94,0,0,0,0
1598220000,SHL,29,21,2,0,1,0
1598220000,SM,192,170,5,1,2,0
1598220000,AP,83,76,4,0,0,0
1598220000,SON,312,289,22,0,1,0
1598220000,GTH,331,294,30,0,1,0
1598220000,TH,3553,3263,186,6,13,0
1598220000,IK,158,147,6,0,1,0
1598220000,GRZ,685,628,48,3,3,0
1598220000,UH,93,90,3,0,0,0
1598220000,NDH,74,68,2,0,0,0
1598220000,HBN,90,84,1,0,1,0
1598220000,WAK,104,97,2,2,0,0
1598220000,EF,166,154,2,0,2,0
1598220000,SOK,159,144,12,0,0,0
1598220000,G,271,244,22,0,0,0
1598220000,EIC,163,153,10,0,0,0
1598220000,KYF,58,55,0,0,0,0
1598306400,SOM,49,45,1,0,0,0
1598306400,SLF,78,72,0,0,0,0
1598306400,EA,36,32,4,0,0,0
1598306400,SHK,77,71,3,0,1,0
1598306400,J,168,161,3,0,0,0
1598306400,ABG,80,75,4,1,0,0
1598306400,WE,100,94,0,2,0,0
1598306400,SHL,29,22,2,0,1,0
1598306400,SM,193,171,5,1,1,0
1598306400,AP,83,76,4,0,0,0
1598306400,SON,312,288,22,0,-1,0
1598306400,GTH,331,294,30,0,0,0
1598306400,TH,3564,3270,186,11,7,0
1598306400,IK,158,147,6,0,0,0
1598306400,GRZ,685,628,48,0,0,0
1598306400,UH,93,90,3,0,0,0
1598306400,NDH,74,68,2,0,0,0
1598306400,HBN,90,84,1,0,0,0
1598306400,WAK,105,97,2,1,0,0
1598306400,EF,169,154,2,3,0,0
1598306400,SOK,159,147,12,0,3,0
1598306400,G,271,246,22,0,2,0
1598306400,EIC,163,153,10,0,0,0
1598306400,KYF,61,55,0,3,0,0
1598392800,SOM,49,45,1,0,0,0
1598392800,SLF,78,72,0,0,0,0
1598392800,EA,36,32,4,0,0,0
1598392800,SHK,77,71,3,0,0,0
1598392800,J,171,161,3,3,0,0
1598392800,ABG,80,75,4,0,0,0
1598392800,WE,100,94,0,0,0,0
1598392800,SHL,29,22,2,0,0,0
1598392800,SM,194,176,5,1,5,0
1598392800,AP,84,76,4,1,0,0
1598392800,SON,312,288,22,0,0,0
1598392800,GTH,332,295,30,1,1,0
1598392800,TH,3571,3286,186,7,16,0
1598392800,IK,158,147,6,0,0,0
1598392800,GRZ,685,629,48,0,1,0
1598392800,UH,93,90,3,0,0,0
1598392800,NDH,74,68,2,0,0,0
1598392800,HBN,90,86,1,0,2,0
1598392800,WAK,105,99,2,0,2,0
1598392800,EF,169,155,2,0,1,0
1598392800,SOK,159,147,12,0,0,0
1598392800,G,271,249,22,0,3,0
1598392800,EIC,163,153,10,0,0,0
1598392800,KYF,62,56,0,1,1,0
1598479200,SOM,52,46,1,3,1,0
1598479200,SLF,78,72,0,0,0,0
1598479200,EA,37,32,4,1,0,0
1598479200,SHK,77,72,3,0,1,0
1598479200,J,171,161,3,0,0,0
1598479200,ABG,82,75,4,2,0,0
1598479200,WE,100,94,0,0,0,0
1598479200,SHL,29,24,2,0,2,0
1598479200,SM,195,177,5,1,1,0
1598479200,AP,85,78,4,1,2,0
1598479200,SON,312,288,22,0,0,0
1598479200,GTH,332,295,30,0,0,0
1598479200,TH,3585,3296,186,14,10,0
1598479200,IK,158,148,6,0,1,0
1598479200,GRZ,685,630,48,0,1,0
1598479200,UH,93,90,3,0,0,0
1598479200,NDH,74,68,2,0,0,0
1598479200,HBN,90,86,1,0,0,0
1598479200,WAK,107,99,2,2,0,0
1598479200,EF,169,156,2,0,1,0
1598479200,SOK,159,147,12,0,0,0
1598479200,G,271,249,22,0,0,0
1598479200,EIC,167,153,10,4,0,0
1598479200,KYF,62,56,0,0,0,0
1598565600,SOM,53,46,1,1,0,0
1598565600,SLF,78,74,0,0,2,0
1598565600,EA,37,32,4,0,0,0
1598565600,SHK,78,72,3,1,0,0
1598565600,J,171,161,3,0,0,0
1598565600,ABG,82,75,4,0,0,0
1598565600,WE,100,97,0,0,3,0
1598565600,SHL,29,24,2,0,0,0
1598565600,SM,195,177,5,0,0,0
1598565600,AP,85,79,4,0,1,0
1598565600,SON,312,288,22,0,0,0
1598565600,GTH,332,295,30,0,0,0
1598565600,TH,3592,3307,186,7,11,0
1598565600,IK,158,149,6,0,1,0
1598565600,GRZ,685,631,48,0,1,0
1598565600,UH,93,90,3,0,0,0
1598565600,NDH,74,68,2,0,0,0
1598565600,HBN,90,86,1,0,0,0
1598565600,WAK,107,99,2,0,0,0
1598565600,EF,170,159,2,1,3,0
1598565600,SOK,162,147,12,3,0,0
1598565600,G,271,249,22,0,0,0
1598565600,EIC,168,153,10,1,0,0
1598565600,KYF,62,56,0,0,0,0
1598652000,SOM,53,46,1,0,0,0
1598652000,SLF,78,74,0,0,0,0
1598652000,EA,38,32,4,1,0,0
1598652000,SHK,78,72,3,0,0,0
1598652000,J,172,161,3,1,0,0
1598652000,ABG,92,75,4,10,0,0
1598652000,WE,101,97,0,1,0,0
1598652000,SHL,29,24,2,0,0,0
1598652000,SM,196,178,5,1,1,0
1598652000,AP,85,79,4,0,0,0
1598652000,SON,312,288,22,0,0,0
1598652000,GTH,332,295,30,0,0,0
1598652000,TH,3611,3309,186,19,2,0
1598652000,IK,158,149,6,0,0,0
1598652000,GRZ,686,631,48,1,0,0
1598652000,UH,93,90,3,0,0,0
1598652000,NDH,74,69,2,0,1,0
1598652000,HBN,90,86,1,0,0,0
1598652000,WAK,107,99,2,0,0,0
1598652000,EF,173,159,2,3,0,0
1598652000,SOK,162,147,12,0,0,0
1598652000,G,272,249,22,1,0,0
1598652000,EIC,168,153,10,0,0,0
1598652000,KYF,62,56,0,0,0,0
1598738400,SOM,54,46,1,1,0,0
1598738400,SLF,78,74,0,0,0,0
1598738400,EA,38,32,4,0,0,0
1598738400,SHK,79,73,3,1,1,0
1598738400,J,175,161,3,3,0,0
1598738400,ABG,92,75,4,0,0,0
1598738400,WE,103,97,0,2,0,0
1598738400,SHL,30,24,2,1,0,0
1598738400,SM,196,180,5,0,2,0
1598738400,AP,87,79,4,2,0,0
1598738400,SON,312,288,22,0,0,0
1598738400,GTH,332,297,30,0,2,0
1598738400,TH,3624,3314,186,13,5,0
1598738400,IK,158,149,6,0,0,0
1598738400,GRZ,686,631,48,0,0,0
1598738400,UH,94,90,3,1,0,0
1598738400,NDH,75,69,2,1,0,0
1598738400,HBN,90,86,1,0,0,0
1598738400,WAK,107,99,2,0,0,0
1598738400,EF,173,159,2,0,0,0
1598738400,SOK,162,147,12,0,0,0
1598738400,G,272,249,22,0,0,0
1598738400,EIC,169,153,10,1,0,0
1598738400,KYF,62,56,0,0,0,0
1598824800,SOM,54,46,1,0,0,0
1598824800,SLF,78,74,0,0,0,0
1598824800,EA,38,32,4,0,0,0
1598824800,SHK,79,73,3,0,0,0
1598824800,J,175,161,3,0,0,0
1598824800,ABG,94,75,4,2,0,0
1598824800,WE,103,97,0,0,0,0
1598824800,SHL,30,24,2,0,0,0
1598824800,SM,196,181,5,0,1,0
1598824800,AP,87,79,4,0,0,0
1598824800,SON,312,288,22,0,0,0
1598824800,GTH,332,299,30,0,2,0
1598824800,TH,3628,3321,186,4,7,0
1598824800,IK,158,150,6,0,1,0
1598824800,GRZ,687,634,48,1,3,0
1598824800,UH,94,90,3,0,0,0
1598824800,NDH,75,69,2,0,0,0
1598824800,HBN,90,86,1,0,0,0
1598824800,WAK,107,99,2,0,0,0
1598824800,EF,173,159,2,0,0,0
1598824800,SOK,162,147,12,0,0,0
1598824800,G,272,249,22,0,0,0
1598824800,EIC,170,153,10,1,0,0
1598824800,KYF,62,56,0,0,0,0
1598911200,SOM,54,46,1,0,0,0
1598911200,SLF,78,74,0,0,0,0
1598911200,EA,38,32,4,0,0,0
1598911200,SHK,79,73,3,0,0,0
1598911200,J,176,163,3,1,2,0
1598911200,ABG,94,75,4,0,0,0
1598911200,WE,104,97,0,1,0,0
1598911200,SHL,30,24,2,0,0,0
1598911200,SM,196,184,5,0,3,0
1598911200,AP,87,79,4,0,0,0
1598911200,SON,312,288,22,0,0,0
1598911200,GTH,337,300,30,5,1,0
1598911200,TH,3637,3332,186,9,11,0
1598911200,IK,158,151,6,0,1,0
1598911200,GRZ,687,634,48,0,0,0
1598911200,UH,94,90,3,0,0,0
1598911200,NDH,75,69,2,0,0,0
1598911200,HBN,90,86,1,0,0,0
1598911200,WAK,107,99,2,0,0,0
1598911200,EF,173,163,2,0,4,0
1598911200,SOK,164,147,12,2,0,0
1598911200,G,272,249,22,0,0,0
1598911200,EIC,170,153,10,0,0,0
1598911200,KYF,62,56,0,0,0,0
1598997600,SOM,54,46,1,0,0,0
1598997600,SLF,78,74,0,0,0,0
1598997600,EA,38,32,4,0,0,0
1598997600,SHK,79,74,3,0,1,0
1598997600,J,177,166,3,1,3,0
1598997600,ABG,96,75,4,2,0,0
1598997600,WE,104,97,0,0,0,0
1598997600,SHL,30,24,2,0,0,0
1598997600,SM,195,184,5,-1,0,0
1598997600,AP,88,79,4,1,0,0
1598997600,SON,312,288,22,0,0,0
1598997600,GTH,338,301,30,1,1,0
1598997600,TH,3644,3343,186,7,11,0
1598997600,IK,158,151,6,0,0,0
1598997600,GRZ,687,634,48,0,0,0
1598997600,UH,95,90,3,1,0,0
1598997600,NDH,75,69,2,0,0,0
1598997600,HBN,90,87,1,0,1,0
1598997600,WAK,107,101,2,0,2,0
1598997600,EF,175,164,2,2,1,0
1598997600,SOK,164,147,12,0,0,0
1598997600,G,272,249,22,0,0,0
1598997600,EIC,170,154,10,0,1,0
1598997600,KYF,62,57,0,0,1,0
1599084000,SOM,55,46,1,1,0,0
1599084000,SLF,78,75,0,0,1,0
1599084000,EA,38,32,4,0,0,0
1599084000,SHK,79,74,3,0,0,0
1599084000,J,177,167,3,0,1,0
1599084000,ABG,97,75,4,1,0,0
1599084000,WE,104,98,0,0,1,0
1599084000,SHL,30,26,2,0,2,0
1599084000,SM,196,185,5,1,1,0
1599084000,AP,88,79,4,0,0,0
1599084000,SON,312,288,22,0,0,0
1599084000,GTH,338,301,30,0,0,0
1599084000,TH,3652,3356,186,8,13,0
1599084000,IK,158,151,6,0,0,0
1599084000,GRZ,687,635,48,0,1,0
1599084000,UH,95,90,3,0,0,0
1599084000,NDH,74,70,2,-1,1,0
1599084000,HBN,91,88,1,1,1,0
1599084000,WAK,108,101,2,1,0,0
1599084000,EF,178,165,2,3,1,0
1599084000,SOK,164,147,12,0,0,0
1599084000,G,272,249,22,0,0,0
1599084000,EIC,171,155,10,1,1,0
1599084000,KYF,62,59,0,0,2,0
1599170400,SOM,55,47,1,0,1,0
1599170400,SLF,78,77,0,0,2,0
1599170400,EA,38,32,4,0,0,0
1599170400,SHK,81,75,3,2,1,0
1599170400,J,177,167,3,0,0,0
1599170400,ABG,97,75,4,0,0,0
1599170400,WE,105,98,0,1,0,0
1599170400,SHL,30,26,2,0,0,0
1599170400,SM,196,186,5,0,1,0
1599170400,AP,88,79,4,0,0,0
1599170400,SON,312,288,22,0,0,0
1599170400,GTH,338,301,30,0,0,0
1599170400,TH,3658,3362,186,6,6,0
1599170400,IK,159,152,6,1,1,0
1599170400,GRZ,687,635,48,0,0,0
1599170400,UH,96,90,3,1,0,0
1599170400,NDH,74,70,2,0,0,0
1599170400,HBN,91,88,1,0,0,0
1599170400,WAK,108,101,2,0,0,0
1599170400,EF,179,165,2,1,0,0
1599170400,SOK,164,147,12,0,0,0
1599170400,G,272,249,22,0,0,0
1599170400,EIC,171,155,10,0,0,0
1599170400,KYF,62,59,0,0,0,0
1599256800,SOM,55,48,1,0,1,0
1599256800,SLF,78,77,0,0,0,0
1599256800,EA,38,32,4,0,0,0
1599256800,SHK,81,75,3,0,0,0
1599256800,J,181,167,3,4,0,0
1599256800,ABG,98,75,4,1,0,0
1599256800,WE,105,98,0,0,0,0
1599256800,SHL,31,26,2,1,0,0
1599256800,SM,196,186,5,0,0,0
1599256800,AP,88,79,4,0,0,0
1599256800,SON,312,288,22,0,0,0
1599256800,GTH,338,302,30,0,1,0
1599256800,TH,3676,3368,186,18,6,0
1599256800,IK,165,152,6,6,0,0
1599256800,GRZ,689,637,48,2,2,0
1599256800,UH,98,90,3,2,0,0
1599256800,NDH,74,71,2,0,1,0
1599256800,HBN,91,88,1,0,0,0
1599256800,WAK,108,101,2,0,0,0
1599256800,EF,179,165,2,0,0,0
1599256800,SOK,164,147,12,0,0,0
1599256800,G,274,249,22,2,0,0
1599256800,EIC,171,156,10,0,1,0
1599256800,KYF,62,59,0,0,0,0
1599343200,SOM,55,48,1,0,0,0
1599343200,SLF,78,77,0,0,0,0
1599343200,EA,38,33,4,0,1,0
1599343200,SHK,81,75,3,0,0,0
1599343200,J,181,168,3,0,1,0
1599343200,ABG,98,75,4,0,0,0
1599343200,WE,107,99,0,2,1,0
1599343200,SHL,31,26,2,0,0,0
1599343200,SM,196,187,5,0,1,0
1599343200,AP,89,79,4,1,0,0
1599343200,SON,312,288,22,0,0,0
1599343200,GTH,338,303,30,0,1,0
1599343200,TH,3682,3375,186,6,7,0
1599343200,IK,167,152,6,2,0,0
1599343200,GRZ,689,637,48,0,0,0
1599343200,UH,98,90,3,0,0,0
1599343200,NDH,74,71,2,0,0,0
1599343200,HBN,91,88,1,0,0,0
1599343200,WAK,109,102,2,1,1,0
1599343200,EF,179,165,2,0,0,0
1599343200,SOK,164,147,12,0,0,0
1599343200,G,274,249,22,0,0,0
1599343200,EIC,171,157,10,0,1,0
1599343200,KYF,62,59,0,0,0,0
1599429600,SOM,55,48,1,0,0,0
1599429600,SLF,78,77,0,0,0,0
1599429600,EA,38,33,4,0,0,0
1599429600,SHK,86,75,3,5,0,0
1599429600,J,181,169,3,0,1,0
1599429600,ABG,99,76,4,1,1,0
1599429600,WE,107,100,0,0,1,0
1599429600,SHL,31,26,2,0,0,0
1599429600,SM,196,187,5,0,0,0
1599429600,AP,89,80,4,0,1,0
1599429600,SON,312,289,22,0,1,0
1599429600,GTH,339,303,30,1,0,0
1599429600,TH,3690,3386,186,8,11,0
1599429600,IK,168,152,6,1,0,0
1599429600,GRZ,689,637,48,0,0,0
1599429600,UH,98,90,3,0,0,0
1599429600,NDH,74,71,2,0,0,0
1599429600,HBN,91,88,1,0,0,0
1599429600,WAK,109,103,2,0,1,0
1599429600,EF,179,166,2,0,1,0
1599429600,SOK,164,147,12,0,0,0
1599429600,G,274,249,22,0,0,0
1599429600,EIC,171,158,10,0,1,0
1599429600,KYF,62,62,0,0,3,0
1599516000,SOM,56,51,1,1,3,0
1599516000,SLF,78,77,0,0,0,0
1599516000,EA,38,33,4,0,0,0
1599516000,SHK,86,75,3,0,0,0
1599516000,J,181,170,3,0,1,0
1599516000,ABG,99,78,4,0,2,0
1599516000,WE,107,101,0,0,1,0
1599516000,SHL,31,26,2,0,0,0
1599516000,SM,196,187,5,0,0,0
1599516000,AP,89,81,4,0,1,0
1599516000,SON,312,289,22,0,0,0
1599516000,GTH,339,304,30,0,1,0
1599516000,TH,3694,3398,187,4,12,1
1599516000,IK,168,152,6,0,0,0
1599516000,GRZ,689,638,48,0,1,0
1599516000,UH,99,90,3,1,0,0
1599516000,NDH,74,72,2,0,1,0
1599516000,HBN,91,88,1,0,0,0
1599516000,WAK,109,103,2,0,0,0
1599516000,EF,179,167,2,0,1,0
1599516000,SOK,166,147,12,2,0,0
1599516000,G,274,249,22,0,0,0
1599516000,EIC,171,158,11,0,0,1
1599516000,KYF,62,62,0,0,0,0
1599602400,SOM,56,51,1,0,0,0
1599602400,SLF,78,78,0,0,1,0
1599602400,EA,38,33,4,0,0,0
1599602400,SHK,86,75,3,0,0,0
1599602400,J,181,170,3,0,0,0
1599602400,ABG,99,78,4,0,0,0
1599602400,WE,107,101,0,0,0,0
1599602400,SHL,31,26,2,0,0,0
1599602400,SM,196,188,5,0,1,0
1599602400,AP,90,81,4,1,0,0
1599602400,SON,312,289,22,0,0,0
1599602400,GTH,339,306,30,0,2,0
1599602400,TH,3700,3406,188,6,8,1
1599602400,IK,169,152,7,1,0,1
1599602400,GRZ,689,638,48,0,0,0
1599602400,UH,100,90,3,1,0,0
1599602400,NDH,74,72,2,0,0,0
1599602400,HBN,91,88,1,0,0,0
1599602400,WAK,109,106,2,0,3,0
1599602400,EF,181,168,2,2,1,0
1599602400,SOK,167,147,12,1,0,0
1599602400,G,274,249,22,0,0,0
1599602400,EIC,171,158,11,0,0,0
1599602400,KYF,62,62,0,0,0,0
1599688800,SOM,56,51,1,0,0,0
1599688800,SLF,79,78,0,1,0,0
1599688800,EA,38,33,4,0,0,0
1599688800,SHK,90,75,3,4,0,0
1599688800,J,181,173,3,0,3,0
1599688800,ABG,99,81,4,0,3,0
1599688800,WE,109,102,0,2,1,0
1599688800,SHL,31,27,2,0,1,0
1599688800,SM,196,188,5,0,0,0
1599688800,AP,93,82,4,3,1,0
1599688800,SON,315,289,22,3,0,0
1599688800,GTH,341,307,30,2,1,0
1599688800,TH,3722,3425,188,22,19,0
1599688800,IK,171,152,7,2,0,0
1599688800,GRZ,689,638,48,0,0,0
1599688800,UH,101,90,3,1,0,0
1599688800,NDH,74,72,2,0,0,0
1599688800,HBN,92,88,1,1,0,0
1599688800,WAK,111,106,2,2,0,0
1599688800,EF,181,171,2,0,3,0
1599688800,SOK,168,150,12,1,3,0
1599688800,G,274,250,22,0,1,0
1599688800,EIC,171,160,11,0,2,0
1599688800,KYF,62,62,0,0,0,0
1599775200,SOM,57,51,1,1,0,0
1599775200,SLF,80,78,0,1,0,0
1599775200,EA,38,34,4,0,1,0
1599775200,SHK,90,76,3,0,1,0
1599775200,J,187,174,3,6,1,0
1599775200,ABG,99,91,4,0,10,0
1599775200,WE,110,103,0,1,1,0
1599775200,SHL,31,27,2,0,0,0
1599775200,SM,196,188,5,0,0,0
1599775200,AP,95,83,4,2,1,0
1599775200,SON,317,290,22,2,1,0
1599775200,GTH,343,308,30,2,1,0
1599775200,TH,3745,3446,188,23,21,0
1599775200,IK,171,153,7,0,1,0
1599775200,GRZ,689,638,48,0,0,0
1599775200,UH,101,91,3,0,1,0
1599775200,NDH,74,72,2,0,0,0
1599775200,HBN,93,88,1,1,0,0
1599775200,WAK,112,106,2,1,0,0
1599775200,EF,186,173,2,5,2,0
1599775200,SOK,169,150,12,1,0,0
1599775200,G,274,250,22,0,0,0
1599775200,EIC,171,160,11,0,0,0
1599775200,KYF,62,62,0,0,0,0
1599861600,SOM,58,52,1,1,1,0
1599861600,SLF,80,78,0,0,0,0
1599861600,EA,39,34,4,1,0,0
1599861600,SHK,91,78,3,1,2,0
1599861600,J,187,177,3,0,3,0
1599861600,ABG,100,91,4,1,0,0
1599861600,WE,111,104,0,1,1,0
1599861600,SHL,31,27,2,0,0,0
1599861600,SM,196,188,5,0,0,0
1599861600,AP,102,84,4,7,1,0
1599861600,SON,317,290,22,0,0,0
1599861600,GTH,343,308,30,0,0,0
1599861600,TH,3765,3458,188,20,12,0
1599861600,IK,173,153,7,2,0,0
1599861600,GRZ,690,639,48,1,1,0
1599861600,UH,102,92,3,1,1,0
1599861600,NDH,75,72,2,1,0,0
1599861600,HBN,93,89,1,0,1,0
1599861600,WAK,112,106,2,0,0,0
1599861600,EF,186,174,2,0,1,0
1599861600,SOK,170,150,12,1,0,0
1599861600,G,275,250,22,1,0,0
1599861600,EIC,171,160,11,0,0,0
1599861600,KYF,63,62,0,1,0,0
1599948000,SOM,58,53,1,0,1,0
1599948000,SLF,80,78,0,0,0,0
1599948000,EA,39,34,4,0,0,0
1599948000,SHK,92,78,3,1,0,0
1599948000,J,192,179,3,5,2,0
1599948000,ABG,100,91,4,0,0,0
1599948000,WE,111,105,0,0,1,0
1599948000,SHL,33,27,2,2,0,0
1599948000,SM,197,188,5,1,0,0
1599948000,AP,102,84,4,0,0,0
1599948000,SON,318,291,22,1,1,0
1599948000,GTH,348,308,30,5,0,0
1599948000,TH,3780,3464,188,15,6,0
1599948000,IK,173,154,7,0,1,0
1599948000,GRZ,690,639,48,0,0,0
1599948000,UH,102,92,3,0,0,0
1599948000,NDH,75,72,2,0,0,0
1599948000,HBN,93,89,1,0,0,0
1599948000,WAK,112,106,2,0,0,0
1599948000,EF,186,174,2,0,0,0
1599948000,SOK,170,150,12,0,0,0
1599948000,G,275,250,22,0,0,0
1599948000,EIC,171,160,11,0,0,0
1599948000,KYF,63,62,0,0,0,0
1600034400,SOM,58,53,1,0,0,0
1600034400,SLF,80,78,0,0,0,0
1600034400,EA,39,34,4,0,0,0
1600034400,SHK,92,79,3,0,1,0
1600034400,J,193,179,3,1,0,0
1600034400,ABG,104,91,4,4,0,0
1600034400,WE,116,105,0,5,0,0
1600034400,SHL,33,27,2,0,0,0
1600034400,SM,197,189,5,0,1,0
1600034400,AP,102,84,4,0,0,0
1600034400,SON,318,291,22,0,0,0
1600034400,GTH,348,308,30,0,0,0
1600034400,TH,3790,3472,188,10,8,0
1600034400,IK,173,154,7,0,0,0
1600034400,GRZ,690,640,48,0,1,0
1600034400,UH,102,93,3,0,1,0
1600034400,NDH,75,72,2,0,0,0
1600034400,HBN,93,89,1,0,0,0
1600034400,WAK,112,106,2,0,0,0
1600034400,EF,186,175,2,0,1,0
1600034400,SOK,170,152,12,0,2,0
1600034400,G,275,251,22,0,1,0
1600034400,EIC,171,160,11,0,0,0
1600034400,KYF,63,62,0,0,0,0
1600120800,SOM,58,53,1,0,0,0
1600120800,SLF,81,78,0,1,0,0
1600120800,EA,41,34,4,2,0,0
1600120800,SHK,92,79,3,0,0,0
1600120800,J,193,179,3,0,0,0
1600120800,ABG,104,94,4,0,3,0
1600120800,WE,118,107,0,2,2,0
1600120800,SHL,33,27,2,0,0,0
1600120800,SM,197,189,5,0,0,0
1600120800,AP,114,84,5,12,0,1
1600120800,SON,318,291,22,0,0,0
1600120800,GTH,349,308,30,1,0,0
1600120800,TH,3815,3478,189,25,6,1
1600120800,IK,173,154,7,0,0,0
1600120800,GRZ,690,640,48,0,0,0
1600120800,UH,102,93,3,0,0,0
