Meldedatum,Landkreis,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
1584921600,SK Suhl,4,4,0,0,0,0
1585008000,SK Suhl,5,4,1,1,0,1
1585094400,SK Suhl,5,4,1,0,0,0
1585180800,SK Suhl,5,4,1,0,0,0
1585267200,SK Suhl,5,4,1,0,0,0
1585353600,SK Suhl,6,4,2,1,0,1
1585440000,SK Suhl,6,4,2,0,0,0
1585526400,SK Suhl,7,5,2,1,1,0
1585612800,SK Suhl,7,5,2,0,0,0
1585699200,SK Suhl,7,5,2,0,0,0
1585785600,SK Suhl,8,6,2,1,1,0
1585872000,SK Suhl,9,7,2,1,1,0
1585958400,SK Suhl,10,8,2,1,1,0
1586044800,SK Suhl,10,8,2,0,0,0
1586131200,SK Suhl,11,9,2,1,1,0
1586217600,SK Suhl,11,9,2,0,0,0
1586304000,SK Suhl,11,9,2,0,0,0
1586390400,SK Suhl,11,9,2,0,0,0
1586476800,SK Suhl,11,9,2,0,0,0
1586563200,SK Suhl,11,9,2,0,0,0
1586649600,SK Suhl,11,9,2,0,0,0
1586736000,SK Suhl,11,9,2,0,0,0
1586822400,SK Suhl,11,9,2,0,0,0
1586908800,SK Suhl,12,10,2,1,1,0
1586995200,SK Suhl,12,10,2,0,0,0
1587081600,SK Suhl,13,11,2,1,1,0
1587168000,SK Suhl,13,11,2,0,0,0
1587254400,SK Suhl,13,11,2,0,0,0
1587340800,SK Suhl,13,11,2,0,0,0
1587427200,SK Suhl,13,11,2,0,0,0
1587513600,SK Suhl,13,11,2,0,0,0
1587600000,SK Suhl,13,11,2,0,0,0
1587686400,SK Suhl,13,11,2,0,0,0
1587772800,SK Suhl,13,11,2,0,0,0
1587859200,SK Suhl,13,11,2,0,0,0
1587945600,SK Suhl,13,11,2,0,0,0
1588032000,SK Suhl,13,11,2,0,0,0
1588118400,SK Suhl,13,11,2,0,0,0
1588204800,SK Suhl,13,11,2,0,0,0
1588291200,SK Suhl,13,11,2,0,0,0
1588377600,SK Suhl,13,11,2,0,0,0
1588464000,SK Suhl,13,11,2,0,0,0
1588550400,SK Suhl,13,11,2,0,0,0
1588636800,SK Suhl,13,11,2,0,0,0
1588723200,SK Suhl,13,11,2,0,0,0
1588809600,SK Suhl,13,11,2,0,0,0
1588896000,SK Suhl,13,11,2,0,0,0
1588982400,SK Suhl,13,11,2,0,0,0
1589068800,SK Suhl,13,11,2,0,0,0
1589155200,SK Suhl,13,11,2,0,0,0
1589241600,SK Suhl,13,11,2,0,0,0
1589328000,SK Suhl,13,11,2,0,0,0
1589414400,SK Suhl,14,11,2,1,0,0
1589500800,SK Suhl,15,11,2,1,0,0
1589587200,SK Suhl,15,11,2,0,0,0
1589673600,SK Suhl,15,11,2,0,0,0
1589760000,SK Suhl,15,11,2,0,0,0
1589846400,SK Suhl,16,12,2,1,1,0
1589932800,SK Suhl,16,12,2,0,0,0
1590019200,SK Suhl,16,12,2,0,0,0
1590105600,SK Suhl,16,12,2,0,0,0
1590192000,SK Suhl,17,12,2,1,0,0
1590278400,SK Suhl,17,12,2,0,0,0
1590364800,SK Suhl,18,12,2,1,0,0
1590451200,SK Suhl,18,12,2,0,0,0
1590537600,SK Suhl,19,12,2,1,0,0
1590624000,SK Suhl,19,12,2,0,0,0
1590710400,SK Suhl,19,12,2,0,0,0
1590796800,SK Suhl,19,12,2,0,0,0
1590883200,SK Suhl,19,12,2,0,0,0
1590969600,SK Suhl,19,12,2,0,0,0
1591056000,SK Suhl,19,12,2,0,0,0
1591142400,SK Suhl,19,12,2,0,0,0
1591228800,SK Suhl,19,12,2,0,0,0
1580169600,SK Weimar,0,0,0,0,0,0
1580256000,SK Weimar,0,0,0,0,0,0
1580342400,SK Weimar,0,0,0,0,0,0
1580428800,SK Weimar,0,0,0,0,0,0
1580515200,SK Weimar,0,0,0,0,0,0
1580601600,SK Weimar,0,0,0,0,0,0
1580688000,SK Weimar,0,0,0,0,0,0
1580774400,SK Weimar,0,0,0,0,0,0
1580860800,SK Weimar,0,0,0,0,0,0
1580947200,SK Weimar,0,0,0,0,0,0
1581033600,SK Weimar,0,0,0,0,0,0
1581120000,SK Weimar,0,0,0,0,0,0
1581206400,SK Weimar,0,0,0,0,0,0
1581292800,SK Weimar,0,0,0,0,0,0
1581379200,SK Weimar,0,0,0,0,0,0
1581465600,SK Weimar,0,0,0,0,0,0
1581552000,SK Weimar,0,0,0,0,0,0
1581638400,SK Weimar,0,0,0,0,0,0
1581724800,SK Weimar,0,0,0,0,0,0
1581811200,SK Weimar,0,0,0,0,0,0
1581897600,SK Weimar,0,0,0,0,0,0
1581984000,SK Weimar,0,0,0,0,0,0
1582070400,SK Weimar,0,0,0,0,0,0
1582156800,SK Weimar,0,0,0,0,0,0
1582243200,SK Weimar,0,0,0,0,0,0
1582329600,SK Weimar,0,0,0,0,0,0
1582416000,SK Weimar,0,0,0,0,0,0
1582502400,SK Weimar,0,0,0,0,0,0
1582588800,SK Weimar,0,0,0,0,0,0
1582675200,SK Weimar,0,0,0,0,0,0
1582761600,SK Weimar,0,0,0,0,0,0
1582848000,SK Weimar,0,0,0,0,0,0
1582934400,SK Weimar,0,0,0,0,0,0
1583020800,SK Weimar,0,0,0,0,0,0
1583107200,SK Weimar,0,0,0,0,0,0
1583193600,SK Weimar,0,0,0,0,0,0
1583280000,SK Weimar,0,0,0,0,0,0
1583366400,SK Weimar,0,0,0,0,0,0
1583452800,SK Weimar,0,0,0,0,0,0
1583539200,SK Weimar,0,0,0,0,0,0
1583625600,SK Weimar,0,0,0,0,0,0
1583712000,SK Weimar,0,0,0,0,0,0
1583798400,SK Weimar,1,1,0,1,1,0
1583884800,SK Weimar,1,1,0,0,0,0
1583971200,SK Weimar,1,1,0,0,0,0
1584057600,SK Weimar,1,1,0,0,0,0
1584144000,SK Weimar,1,1,0,0,0,0
1584230400,SK Weimar,1,1,0,0,0,0
1584316800,SK Weimar,2,2,0,1,1,0
1584403200,SK Weimar,6,6,0,4,4,0
1584489600,SK Weimar,7,7,0,1,1,0
1584576000,SK Weimar,7,7,0,0,0,0
1584662400,SK Weimar,10,10,0,3,3,0
1584748800,SK Weimar,10,10,0,0,0,0
1584835200,SK Weimar,10,10,0,0,0,0
1584921600,SK Weimar,13,13,0,3,3,0
1585008000,SK Weimar,16,16,0,3,3,0
1585094400,SK Weimar,20,20,0,4,4,0
1585180800,SK Weimar,23,23,0,3,3,0
1585267200,SK Weimar,24,24,0,1,1,0
1585353600,SK Weimar,29,29,0,5,5,0
1585440000,SK Weimar,29,29,0,0,0,0
1585526400,SK Weimar,29,29,0,0,0,0
1585612800,SK Weimar,29,29,0,0,0,0
1585699200,SK Weimar,34,34,0,5,5,0
1585785600,SK Weimar,38,38,0,4,4,0
1585872000,SK Weimar,43,43,0,5,5,0
1585958400,SK Weimar,43,43,0,0,0,0
1586044800,SK Weimar,46,46,0,3,3,0
1586131200,SK Weimar,48,48,0,2,2,0
1586217600,SK Weimar,51,51,0,3,3,0
1586304000,SK Weimar,52,52,0,1,1,0
1586390400,SK Weimar,55,55,0,3,3,0
1586476800,SK Weimar,55,55,0,0,0,0
1586563200,SK Weimar,55,55,0,0,0,0
1586649600,SK Weimar,58,58,0,3,3,0
1586736000,SK Weimar,58,58,0,0,0,0
1586822400,SK Weimar,58,58,0,0,0,0
1586908800,SK Weimar,58,58,0,0,0,0
1586995200,SK Weimar,58,58,0,0,0,0
1587081600,SK Weimar,58,58,0,0,0,0
1587168000,SK Weimar,58,58,0,0,0,0
1587254400,SK Weimar,58,58,0,0,0,0
1587340800,SK Weimar,58,58,0,0,0,0
1587427200,SK Weimar,59,59,0,1,1,0
1587513600,SK Weimar,59,59,0,0,0,0
1587600000,SK Weimar,60,60,0,1,1,0
1587686400,SK Weimar,60,60,0,0,0,0
1587772800,SK Weimar,61,61,0,1,1,0
1587859200,SK Weimar,61,61,0,0,0,0
1587945600,SK Weimar,61,61,0,0,0,0
1588032000,SK Weimar,61,61,0,0,0,0
1588118400,SK Weimar,61,61,0,0,0,0
1588204800,SK Weimar,63,63,0,2,2,0
1588291200,SK Weimar,63,63,0,0,0,0
1588377600,SK Weimar,63,63,0,0,0,0
1588464000,SK Weimar,63,63,0,0,0,0
1588550400,SK Weimar,63,63,0,0,0,0
1588636800,SK Weimar,63,63,0,0,0,0
1588723200,SK Weimar,64,64,0,1,1,0
1588809600,SK Weimar,65,65,0,1,1,0
1588896000,SK Weimar,65,65,0,0,0,0
1588982400,SK Weimar,65,65,0,0,0,0
1589068800,SK Weimar,65,65,0,0,0,0
1589155200,SK Weimar,65,65,0,0,0,0
1589241600,SK Weimar,65,65,0,0,0,0
1589328000,SK Weimar,65,65,0,0,0,0
1589414400,SK Weimar,65,65,0,0,0,0
1589500800,SK Weimar,65,65,0,0,0,0
1589587200,SK Weimar,65,65,0,0,0,0
1589673600,SK Weimar,65,65,0,0,0,0
1589760000,SK Weimar,65,65,0,0,0,0
1589846400,SK Weimar,68,68,0,3,3,0
1589932800,SK Weimar,68,68,0,0,0,0
1590019200,SK Weimar,68,68,0,0,0,0
1590105600,SK Weimar,68,68,0,0,0,0
1590192000,SK Weimar,68,68,0,0,0,0
1590278400,SK Weimar,68,68,0,0,0,0
1590364800,SK Weimar,68,68,0,0,0,0
1590451200,SK Weimar,68,68,0,0,0,0
1590537600,SK Weimar,68,68,0,0,0,0
1590624000,SK Weimar,68,68,0,0,0,0
1590710400,SK Weimar,68,68,0,0,0,0
1590796800,SK Weimar,68,68,0,0,0,0
1590883200,SK Weimar,68,68,0,0,0,0
1590969600,SK Weimar,68,68,0,0,0,0
1591056000,SK Weimar,68,68,0,0,0,0
1591142400,SK Weimar,68,68,0,0,0,0
1591228800,SK Weimar,68,68,0,0,0,0
