Impfdatum,LandkreisId_Impfort,Altersgruppe,Impfschutz,Anzahl
2021-04-25,16071,18-59,2,86
2021-04-25,16071,60+,2,323
2021-04-25,16072,18-59,2,33
2021-04-25,16072,60+,2,162
2021-04-25,16073,18-59,2,19
2021-04-25,16073,60+,2,162
2021-04-25,16074,18-59,2,27
2021-04-25,16074,60+,2,144
2021-04-25,16075,18-59,2,26
2021-04-25,16075,60+,2,174
2021-04-25,16076,18-59,2,25
2021-04-25,16076,60+,2,193
2021-04-25,16077,18-59,2,75
2021-04-25,16077,60+,2,115
2021-04-25,17000,18-59,1,36
2021-04-26,16051,12-17,2,10
2021-04-26,16051,18-59,1,209
2021-04-26,16051,18-59,2,661
2021-04-26,16051,60+,1,209
2021-04-26,16051,60+,2,945
2021-04-26,16052,18-59,1,96
2021-04-26,16052,18-59,2,679
2021-04-26,16052,60+,1,96
2021-04-26,16052,60+,2,795
2021-04-26,16053,18-59,1,119
2021-04-26,16053,18-59,2,39
2021-04-26,16053,60+,1,204
2021-04-26,16053,60+,2,136
2021-04-26,16054,18-59,1,33
2021-04-26,16054,18-59,2,23
2021-04-26,16054,60+,1,95
2021-04-26,16054,60+,2,82
2021-04-26,16055,18-59,1,209
2021-04-26,16055,18-59,2,37
2021-04-26,16055,60+,1,237
2021-04-26,16055,60+,2,89
2021-04-26,16056,18-59,1,34
2021-04-26,16056,18-59,2,9
2021-04-26,16056,60+,1,79
2021-04-26,16056,60+,2,78
2021-04-26,16061,18-59,1,94
2021-04-26,16061,18-59,2,31
2021-04-26,16061,60+,1,98
2021-04-26,16061,60+,2,78
2021-04-26,16062,18-59,1,87
2021-04-26,16062,18-59,2,18
2021-04-26,16062,60+,1,105
2021-04-26,16062,60+,2,64
2021-04-26,16063,18-59,1,279
2021-04-26,16063,18-59,2,14
2021-04-26,16063,60+,1,262
2021-04-26,16063,60+,2,66
2021-04-26,16064,12-17,1,5
2021-04-26,16064,18-59,1,122
2021-04-26,16064,18-59,2,52
2021-04-26,16064,60+,1,196
2021-04-26,16064,60+,2,142
2021-04-26,16065,18-59,1,31
2021-04-26,16065,18-59,2,23
2021-04-26,16065,60+,1,112
2021-04-26,16065,60+,2,66
2021-04-26,16066,18-59,1,445
2021-04-26,16066,18-59,2,57
2021-04-26,16066,60+,1,585
2021-04-26,16066,60+,2,136
2021-04-26,16067,18-59,1,91
2021-04-26,16067,18-59,2,29
2021-04-26,16067,60+,1,161
2021-04-26,16067,60+,2,81
2021-04-26,16068,12-17,1,5
2021-04-26,16068,18-59,1,78
2021-04-26,16068,18-59,2,41
2021-04-26,16068,60+,1,59
2021-04-26,16068,60+,2,58
2021-04-26,16069,18-59,1,46
2021-04-26,16069,18-59,2,28
2021-04-26,16069,60+,1,86
2021-04-26,16069,60+,2,58
2021-04-26,16070,18-59,1,129
2021-04-26,16070,18-59,2,44
2021-04-26,16070,60+,1,112
2021-04-26,16070,60+,2,137
2021-04-26,16071,18-59,1,145
2021-04-26,16071,18-59,2,74
2021-04-26,16071,60+,1,99
2021-04-26,16071,60+,2,145
2021-04-26,16072,18-59,1,82
2021-04-26,16072,18-59,2,50
2021-04-26,16072,60+,1,117
2021-04-26,16072,60+,2,87
2021-04-26,16073,18-59,1,53
2021-04-26,16073,18-59,2,20
2021-04-26,16073,60+,1,140
2021-04-26,16073,60+,2,70
2021-04-26,16074,18-59,1,87
2021-04-26,16074,18-59,2,26
2021-04-26,16074,60+,1,107
2021-04-26,16074,60+,2,61
2021-04-26,16075,18-59,1,103
2021-04-26,16075,18-59,2,17
2021-04-26,16075,60+,1,211
2021-04-26,16075,60+,2,80
2021-04-26,16076,12-17,1,8
2021-04-26,16076,18-59,1,386
2021-04-26,16076,18-59,2,32
2021-04-26,16076,60+,1,324
2021-04-26,16076,60+,2,65
2021-04-26,16077,18-59,1,66
2021-04-26,16077,18-59,2,10
2021-04-26,16077,60+,1,114
2021-04-26,16077,60+,2,73
2021-04-26,17000,18-59,1,1391
2021-04-26,17000,18-59,2,303
2021-04-26,17000,60+,1,156
2021-04-26,17000,60+,2,26
2021-04-27,16051,12-17,1,9
2021-04-27,16051,12-17,2,6
2021-04-27,16051,18-59,1,671
2021-04-27,16051,18-59,2,701
2021-04-27,16051,60+,1,940
2021-04-27,16051,60+,2,952
2021-04-27,16052,12-17,2,10
2021-04-27,16052,18-59,1,105
2021-04-27,16052,18-59,2,585
2021-04-27,16052,60+,1,397
2021-04-27,16052,60+,2,788
2021-04-27,16053,12-17,1,6
2021-04-27,16053,18-59,1,417
2021-04-27,16053,18-59,2,73
2021-04-27,16053,60+,1,608
2021-04-27,16053,60+,2,133
2021-04-27,16054,12-17,1,7
2021-04-27,16054,18-59,1,49
2021-04-27,16054,18-59,2,23
2021-04-27,16054,60+,1,207
2021-04-27,16054,60+,2,96
2021-04-27,16055,18-59,1,277
2021-04-27,16055,18-59,2,270
2021-04-27,16055,60+,1,347
2021-04-27,16055,60+,2,126
2021-04-27,16056,18-59,1,129
2021-04-27,16056,18-59,2,15
2021-04-27,16056,60+,1,252
2021-04-27,16056,60+,2,73
2021-04-27,16061,18-59,1,144
2021-04-27,16061,18-59,2,16
2021-04-27,16061,60+,1,640
2021-04-27,16061,60+,2,89
2021-04-27,16062,12-17,1,5
2021-04-27,16062,18-59,1,164
2021-04-27,16062,18-59,2,26
2021-04-27,16062,60+,1,627
2021-04-27,16062,60+,2,62
2021-04-27,16063,18-59,1,302
2021-04-27,16063,18-59,2,24
2021-04-27,16063,60+,1,643
2021-04-27,16063,60+,2,108
2021-04-27,16064,18-59,1,258
2021-04-27,16064,18-59,2,47
2021-04-27,16064,60+,1,749
2021-04-27,16064,60+,2,165
2021-04-27,16065,18-59,1,73
2021-04-27,16065,18-59,2,11
2021-04-27,16065,60+,1,346
2021-04-27,16065,60+,2,80
2021-04-27,16066,18-59,1,505
2021-04-27,16066,18-59,2,43
2021-04-27,16066,60+,1,951
2021-04-27,16066,60+,2,129
2021-04-27,16067,18-59,1,171
2021-04-27,16067,18-59,2,25
2021-04-27,16067,60+,1,690
2021-04-27,16067,60+,2,97
2021-04-27,16068,18-59,1,148
2021-04-27,16068,18-59,2,33
2021-04-27,16068,60+,1,243
2021-04-27,16068,60+,2,79
2021-04-27,16069,18-59,1,79
2021-04-27,16069,18-59,2,25
2021-04-27,16069,60+,1,322
2021-04-27,16069,60+,2,72
2021-04-27,16070,12-17,1,5
2021-04-27,16070,18-59,1,166
2021-04-27,16070,18-59,2,55
2021-04-27,16070,60+,1,367
2021-04-27,16070,60+,2,142
2021-04-27,16071,18-59,1,217
2021-04-27,16071,18-59,2,78
2021-04-27,16071,60+,1,455
2021-04-27,16071,60+,2,163
2021-04-27,16072,12-17,1,5
2021-04-27,16072,18-59,1,132
2021-04-27,16072,18-59,2,39
2021-04-27,16072,60+,1,425
2021-04-27,16072,60+,2,70
2021-04-27,16073,18-59,1,218
2021-04-27,16073,18-59,2,19
2021-04-27,16073,60+,1,669
2021-04-27,16073,60+,2,68
2021-04-27,16074,12-17,1,6
2021-04-27,16074,18-59,1,159
2021-04-27,16074,18-59,2,22
2021-04-27,16074,60+,1,419
2021-04-27,16074,60+,2,69
2021-04-27,16075,12-17,1,6
2021-04-27,16075,18-59,1,166
2021-04-27,16075,18-59,2,12
2021-04-27,16075,60+,1,485
2021-04-27,16075,60+,2,78
2021-04-27,16076,18-59,1,382
2021-04-27,16076,18-59,2,34
2021-04-27,16076,60+,1,597
2021-04-27,16076,60+,2,91
2021-04-27,16077,18-59,1,152
2021-04-27,16077,18-59,2,10
2021-04-27,16077,60+,1,530
2021-04-27,16077,60+,2,89
2021-04-27,17000,18-59,1,2399
2021-04-27,17000,18-59,2,500
2021-04-27,17000,60+,1,283
2021-04-27,17000,60+,2,44
2021-04-28,16051,12-17,1,8
2021-04-28,16051,12-17,2,10
2021-04-28,16051,18-59,1,908
2021-04-28,16051,18-59,2,698
2021-04-28,16051,60+,1,1178
2021-04-28,16051,60+,2,1041
2021-04-28,16052,12-17,1,5
2021-04-28,16052,18-59,1,174
2021-04-28,16052,18-59,2,610
2021-04-28,16052,60+,1,366
2021-04-28,16052,60+,2,1053
2021-04-28,16053,18-59,1,685
2021-04-28,16053,18-59,2,49
2021-04-28,16053,60+,1,675
2021-04-28,16053,60+,2,174
2021-04-28,16054,18-59,1,124
2021-04-28,16054,18-59,2,30
2021-04-28,16054,60+,1,208
2021-04-28,16054,60+,2,120
2021-04-28,16055,12-17,1,5
2021-04-28,16055,18-59,1,613
2021-04-28,16055,18-59,2,526
2021-04-28,16055,60+,1,509
2021-04-28,16055,60+,2,180
2021-04-28,16056,12-17,2,5
2021-04-28,16056,18-59,1,116
2021-04-28,16056,18-59,2,34
2021-04-28,16056,60+,1,228
2021-04-28,16056,60+,2,140
2021-04-28,16061,18-59,1,202
2021-04-28,16061,18-59,2,33
2021-04-28,16061,60+,1,866
2021-04-28,16061,60+,2,118
2021-04-28,16062,18-59,1,161
2021-04-28,16062,18-59,2,40
2021-04-28,16062,60+,1,460
2021-04-28,16062,60+,2,156
2021-04-28,16063,12-17,1,12
2021-04-28,16063,18-59,1,395
2021-04-28,16063,18-59,2,37
2021-04-28,16063,60+,1,1148
2021-04-28,16063,60+,2,199
2021-04-28,16064,18-59,1,297
2021-04-28,16064,18-59,2,81
2021-04-28,16064,60+,1,617
2021-04-28,16064,60+,2,235
2021-04-28,16065,18-59,1,131
2021-04-28,16065,18-59,2,26
2021-04-28,16065,60+,1,382
2021-04-28,16065,60+,2,90
2021-04-28,16066,18-59,1,575
2021-04-28,16066,18-59,2,78
2021-04-28,16066,60+,1,1135
2021-04-28,16066,60+,2,223
2021-04-28,16067,18-59,1,198
2021-04-28,16067,18-59,2,45
2021-04-28,16067,60+,1,647
2021-04-28,16067,60+,2,173
2021-04-28,16068,18-59,1,263
2021-04-28,16068,18-59,2,38
2021-04-28,16068,60+,1,485
2021-04-28,16068,60+,2,97
2021-04-28,16069,18-59,1,107
2021-04-28,16069,18-59,2,48
2021-04-28,16069,60+,1,407
2021-04-28,16069,60+,2,75
2021-04-28,16070,18-59,1,165
2021-04-28,16070,18-59,2,56
2021-04-28,16070,60+,1,464
2021-04-28,16070,60+,2,160
2021-04-28,16071,12-17,1,6
2021-04-28,16071,18-59,1,277
2021-04-28,16071,18-59,2,69
2021-04-28,16071,60+,1,694
2021-04-28,16071,60+,2,205
2021-04-28,16072,18-59,1,154
2021-04-28,16072,18-59,2,41
2021-04-28,16072,60+,1,350
2021-04-28,16072,60+,2,135
2021-04-28,16073,18-59,1,315
2021-04-28,16073,18-59,2,57
2021-04-28,16073,60+,1,961
2021-04-28,16073,60+,2,177
2021-04-28,16074,18-59,1,166
2021-04-28,16074,18-59,2,22
2021-04-28,16074,60+,1,467
2021-04-28,16074,60+,2,107
2021-04-28,16075,18-59,1,240
2021-04-28,16075,18-59,2,23
2021-04-28,16075,60+,1,552
2021-04-28,16075,60+,2,132
2021-04-28,16076,12-17,1,10
2021-04-28,16076,18-59,1,432
2021-04-28,16076,18-59,2,45
2021-04-28,16076,60+,1,635
2021-04-28,16076,60+,2,144
2021-04-28,16077,18-59,1,145
2021-04-28,16077,18-59,2,21
2021-04-28,16077,60+,1,425
2021-04-28,16077,60+,2,141
2021-04-28,17000,18-59,1,2916
2021-04-28,17000,18-59,2,262
2021-04-28,17000,60+,1,337
2021-04-28,17000,60+,2,13
2021-04-29,16051,12-17,2,10
2021-04-29,16051,18-59,1,824
2021-04-29,16051,18-59,2,839
2021-04-29,16051,60+,1,893
2021-04-29,16051,60+,2,1166
2021-04-29,16052,12-17,2,7
2021-04-29,16052,18-59,1,170
2021-04-29,16052,18-59,2,683
2021-04-29,16052,60+,1,313
2021-04-29,16052,60+,2,1000
2021-04-29,16053,12-17,1,5
2021-04-29,16053,18-59,1,541
2021-04-29,16053,18-59,2,61
2021-04-29,16053,60+,1,567
2021-04-29,16053,60+,2,206
2021-04-29,16054,18-59,1,98
2021-04-29,16054,18-59,2,34
2021-04-29,16054,60+,1,234
2021-04-29,16054,60+,2,130
2021-04-29,16055,12-17,1,5
2021-04-29,16055,18-59,1,526
2021-04-29,16055,18-59,2,325
2021-04-29,16055,60+,1,454
2021-04-29,16055,60+,2,262
2021-04-29,16056,18-59,1,91
2021-04-29,16056,18-59,2,49
2021-04-29,16056,60+,1,101
2021-04-29,16056,60+,2,137
2021-04-29,16061,18-59,1,204
2021-04-29,16061,18-59,2,44
2021-04-29,16061,60+,1,558
2021-04-29,16061,60+,2,158
2021-04-29,16062,18-59,1,131
2021-04-29,16062,18-59,2,33
2021-04-29,16062,60+,1,481
2021-04-29,16062,60+,2,167
2021-04-29,16063,12-17,1,6
2021-04-29,16063,18-59,1,346
2021-04-29,16063,18-59,2,33
2021-04-29,16063,60+,1,686
2021-04-29,16063,60+,2,141
2021-04-29,16064,18-59,1,352
2021-04-29,16064,18-59,2,80
2021-04-29,16064,60+,1,648
2021-04-29,16064,60+,2,220
2021-04-29,16065,18-59,1,147
2021-04-29,16065,18-59,2,25
2021-04-29,16065,60+,1,591
2021-04-29,16065,60+,2,143
2021-04-29,16066,12-17,1,8
2021-04-29,16066,18-59,1,619
2021-04-29,16066,18-59,2,82
2021-04-29,16066,60+,1,946
2021-04-29,16066,60+,2,227
2021-04-29,16067,12-17,1,7
2021-04-29,16067,18-59,1,232
2021-04-29,16067,18-59,2,29
2021-04-29,16067,60+,1,517
2021-04-29,16067,60+,2,135
2021-04-29,16068,18-59,1,151
2021-04-29,16068,18-59,2,45
2021-04-29,16068,60+,1,343
2021-04-29,16068,60+,2,106
2021-04-29,16069,12-17,1,6
2021-04-29,16069,18-59,1,105
2021-04-29,16069,18-59,2,39
2021-04-29,16069,60+,1,280
2021-04-29,16069,60+,2,54
2021-04-29,16070,12-17,1,5
2021-04-29,16070,18-59,1,230
2021-04-29,16070,18-59,2,56
2021-04-29,16070,60+,1,656
2021-04-29,16070,60+,2,190
2021-04-29,16071,18-59,1,284
2021-04-29,16071,18-59,2,73
2021-04-29,16071,60+,1,419
2021-04-29,16071,60+,2,184
2021-04-29,16072,12-17,2,5
2021-04-29,16072,18-59,1,180
2021-04-29,16072,18-59,2,48
2021-04-29,16072,60+,1,232
2021-04-29,16072,60+,2,139
2021-04-29,16073,18-59,1,216
2021-04-29,16073,18-59,2,29
2021-04-29,16073,60+,1,660
2021-04-29,16073,60+,2,197
2021-04-29,16074,18-59,1,238
2021-04-29,16074,18-59,2,34
2021-04-29,16074,60+,1,520
2021-04-29,16074,60+,2,104
2021-04-29,16075,18-59,1,197
2021-04-29,16075,18-59,2,41
2021-04-29,16075,60+,1,477
2021-04-29,16075,60+,2,136
2021-04-29,16076,18-59,1,492
2021-04-29,16076,18-59,2,37
2021-04-29,16076,60+,1,668
2021-04-29,16076,60+,2,142
2021-04-29,16077,12-17,2,5
2021-04-29,16077,18-59,1,153
2021-04-29,16077,18-59,2,21
2021-04-29,16077,60+,1,541
2021-04-29,16077,60+,2,144
2021-04-29,17000,18-59,1,3327
2021-04-29,17000,18-59,2,604
2021-04-29,17000,60+,1,527
2021-04-29,17000,60+,2,50
2021-04-30,16051,12-17,1,9
2021-04-30,16051,18-59,1,481
2021-04-30,16051,18-59,2,868
2021-04-30,16051,60+,1,342
2021-04-30,16051,60+,2,963
2021-04-30,16052,18-59,1,132
2021-04-30,16052,18-59,2,787
2021-04-30,16052,60+,1,110
2021-04-30,16052,60+,2,861
2021-04-30,16053,18-59,1,333
2021-04-30,16053,18-59,2,78
2021-04-30,16053,60+,1,179
2021-04-30,16053,60+,2,140
2021-04-30,16054,18-59,1,105
2021-04-30,16054,18-59,2,42
2021-04-30,16054,60+,1,73
2021-04-30,16054,60+,2,82
2021-04-30,16055,12-17,2,5
2021-04-30,16055,18-59,1,364
2021-04-30,16055,18-59,2,411
2021-04-30,16055,60+,1,161
2021-04-30,16055,60+,2,261
2021-04-30,16056,18-59,1,88
2021-04-30,16056,18-59,2,45
2021-04-30,16056,60+,1,31
2021-04-30,16056,60+,2,100
2021-04-30,16061,12-17,1,5
2021-04-30,16061,18-59,1,124
2021-04-30,16061,18-59,2,41
2021-04-30,16061,60+,1,221
2021-04-30,16061,60+,2,71
2021-04-30,16062,18-59,1,129
2021-04-30,16062,18-59,2,25
2021-04-30,16062,60+,1,204
2021-04-30,16062,60+,2,81
2021-04-30,16063,18-59,1,273
2021-04-30,16063,18-59,2,21
2021-04-30,16063,60+,1,441
2021-04-30,16063,60+,2,79
2021-04-30,16064,12-17,1,6
2021-04-30,16064,12-17,2,5
2021-04-30,16064,18-59,1,238
2021-04-30,16064,18-59,2,106
2021-04-30,16064,60+,1,241
2021-04-30,16064,60+,2,173
2021-04-30,16065,18-59,1,112
2021-04-30,16065,18-59,2,35
2021-04-30,16065,60+,1,141
2021-04-30,16065,60+,2,87
2021-04-30,16066,18-59,1,596
2021-04-30,16066,18-59,2,88
2021-04-30,16066,60+,1,550
2021-04-30,16066,60+,2,174
2021-04-30,16067,18-59,1,217
2021-04-30,16067,18-59,2,47
2021-04-30,16067,60+,1,271
2021-04-30,16067,60+,2,116
2021-04-30,16068,18-59,1,121
2021-04-30,16068,18-59,2,37
2021-04-30,16068,60+,1,91
2021-04-30,16068,60+,2,97
2021-04-30,16069,18-59,1,119
2021-04-30,16069,18-59,2,42
2021-04-30,16069,60+,1,114
2021-04-30,16069,60+,2,53
2021-04-30,16070,18-59,1,149
2021-04-30,16070,18-59,2,45
2021-04-30,16070,60+,1,174
2021-04-30,16070,60+,2,122
2021-04-30,16071,18-59,1,218
2021-04-30,16071,18-59,2,84
2021-04-30,16071,60+,1,245
2021-04-30,16071,60+,2,167
2021-04-30,16072,18-59,1,139
2021-04-30,16072,18-59,2,56
2021-04-30,16072,60+,1,132
2021-04-30,16072,60+,2,108
2021-04-30,16073,18-59,1,169
2021-04-30,16073,18-59,2,22
2021-04-30,16073,60+,1,227
2021-04-30,16073,60+,2,97
2021-04-30,16074,18-59,1,165
2021-04-30,16074,18-59,2,38
2021-04-30,16074,60+,1,192
2021-04-30,16074,60+,2,108
2021-04-30,16075,12-17,1,5
2021-04-30,16075,18-59,1,201
2021-04-30,16075,18-59,2,37
2021-04-30,16075,60+,1,300
2021-04-30,16075,60+,2,106
2021-04-30,16076,18-59,1,520
2021-04-30,16076,18-59,2,29
2021-04-30,16076,60+,1,293
2021-04-30,16076,60+,2,75
2021-04-30,16077,18-59,1,103
2021-04-30,16077,18-59,2,40
2021-04-30,16077,60+,1,160
2021-04-30,16077,60+,2,119
2021-04-30,17000,18-59,1,1131
2021-04-30,17000,18-59,2,259
2021-04-30,17000,60+,1,161
2021-04-30,17000,60+,2,20
2021-05-01,16051,12-17,2,9
2021-05-01,16051,18-59,1,6
2021-05-01,16051,18-59,2,789
2021-05-01,16051,60+,1,364
2021-05-01,16051,60+,2,609
2021-05-01,16052,12-17,1,5
2021-05-01,16052,12-17,2,6
2021-05-01,16052,18-59,1,24
2021-05-01,16052,18-59,2,754
2021-05-01,16052,60+,1,202
2021-05-01,16052,60+,2,650
2021-05-01,16053,60+,1,370
2021-05-01,16054,60+,1,179
2021-05-01,16055,60+,1,167
2021-05-01,16056,60+,1,186
2021-05-01,16061,18-59,1,15
2021-05-01,16061,60+,1,200
2021-05-01,16062,60+,1,180
2021-05-01,16063,60+,1,177
2021-05-01,16064,18-59,1,7
2021-05-01,16064,18-59,2,6
2021-05-01,16064,60+,1,401
2021-05-01,16065,60+,1,178
2021-05-01,16066,18-59,1,512
2021-05-01,16066,60+,1,548
2021-05-01,16067,60+,1,198
2021-05-01,16067,60+,2,24
2021-05-01,16068,18-59,1,11
2021-05-01,16068,60+,1,224
2021-05-01,16069,18-59,1,5
2021-05-01,16069,18-59,2,6
2021-05-01,16069,60+,1,186
2021-05-01,16070,18-59,1,10
2021-05-01,16070,60+,1,396
2021-05-01,16071,60+,1,363
2021-05-01,16072,60+,1,201
2021-05-01,16073,60+,1,182
2021-05-01,16074,60+,1,179
2021-05-01,16075,60+,1,175
2021-05-01,16076,60+,1,179
2021-05-01,16076,60+,2,5
2021-05-01,16077,60+,1,176
2021-05-01,17000,18-59,1,40
2021-05-01,17000,60+,1,7
2021-05-02,16051,12-17,2,5
2021-05-02,16051,18-59,1,9
2021-05-02,16051,18-59,2,789
2021-05-02,16051,60+,1,359
2021-05-02,16051,60+,2,610
2021-05-02,16052,12-17,2,12
2021-05-02,16052,18-59,1,9
2021-05-02,16052,18-59,2,797
2021-05-02,16052,60+,1,213
2021-05-02,16052,60+,2,602
2021-05-02,16053,60+,1,344
2021-05-02,16053,60+,2,5
2021-05-02,16054,60+,1,177
2021-05-02,16054,60+,2,5
2021-05-02,16055,60+,1,156
2021-05-02,16056,60+,1,181
2021-05-02,16061,60+,1,183
2021-05-02,16062,60+,1,178
2021-05-02,16063,60+,1,182
2021-05-02,16064,60+,1,364
2021-05-02,16064,60+,2,5
2021-05-02,16065,60+,1,174
2021-05-02,16066,18-59,1,509
2021-05-02,16066,60+,1,557
2021-05-02,16067,18-59,1,6
2021-05-02,16067,60+,1,196
2021-05-02,16068,60+,1,168
2021-05-02,16069,60+,1,180
2021-05-02,16070,60+,1,378
2021-05-02,16070,60+,2,6
2021-05-02,16071,60+,1,345
2021-05-02,16071,60+,2,7
2021-05-02,16072,60+,1,176
2021-05-02,16073,60+,1,171
2021-05-02,16074,60+,1,160
2021-05-02,16075,60+,1,179
2021-05-02,16076,60+,1,171
2021-05-02,16076,60+,2,5
2021-05-02,16077,60+,1,173
2021-05-03,16051,12-17,2,8
2021-05-03,16051,18-59,1,332
2021-05-03,16051,18-59,2,804
2021-05-03,16051,60+,1,232
2021-05-03,16051,60+,2,859
2021-05-03,16052,12-17,2,8
2021-05-03,16052,18-59,1,95
2021-05-03,16052,18-59,2,705
2021-05-03,16052,60+,1,41
2021-05-03,16052,60+,2,819
2021-05-03,16053,18-59,1,211
2021-05-03,16053,18-59,2,57
2021-05-03,16053,60+,1,42
2021-05-03,16053,60+,2,145
2021-05-03,16054,18-59,1,76
2021-05-03,16054,18-59,2,25
2021-05-03,16054,60+,1,89
2021-05-03,16054,60+,2,69
2021-05-03,16055,18-59,1,275
2021-05-03,16055,18-59,2,62
2021-05-03,16055,60+,1,231
2021-05-03,16055,60+,2,100
2021-05-03,16056,18-59,1,72
2021-05-03,16056,18-59,2,22
2021-05-03,16056,60+,1,32
2021-05-03,16056,60+,2,77
2021-05-03,16061,18-59,1,65
2021-05-03,16061,18-59,2,29
2021-05-03,16061,60+,1,95
2021-05-03,16061,60+,2,85
2021-05-03,16062,18-59,1,75
2021-05-03,16062,18-59,2,35
2021-05-03,16062,60+,1,90
2021-05-03,16062,60+,2,64
2021-05-03,16063,18-59,1,242
2021-05-03,16063,18-59,2,32
2021-05-03,16063,60+,1,208
2021-05-03,16063,60+,2,72
2021-05-03,16064,18-59,1,175
2021-05-03,16064,18-59,2,78
2021-05-03,16064,60+,1,126
2021-05-03,16064,60+,2,141
2021-05-03,16065,18-59,1,74
2021-05-03,16065,18-59,2,35
2021-05-03,16065,60+,1,66
2021-05-03,16065,60+,2,66
2021-05-03,16066,12-17,1,5
2021-05-03,16066,18-59,1,509
2021-05-03,16066,18-59,2,62
2021-05-03,16066,60+,1,517
2021-05-03,16066,60+,2,148
2021-05-03,16067,12-17,1,6
2021-05-03,16067,18-59,1,104
2021-05-03,16067,18-59,2,39
2021-05-03,16067,60+,1,147
2021-05-03,16067,60+,2,74
2021-05-03,16068,18-59,1,102
2021-05-03,16068,18-59,2,33
2021-05-03,16068,60+,1,103
2021-05-03,16068,60+,2,73
2021-05-03,16069,18-59,1,79
2021-05-03,16069,18-59,2,36
2021-05-03,16069,60+,1,56
2021-05-03,16069,60+,2,68
2021-05-03,16070,18-59,1,117
2021-05-03,16070,18-59,2,65
2021-05-03,16070,60+,1,115
2021-05-03,16070,60+,2,109
2021-05-03,16071,12-17,1,7
2021-05-03,16071,18-59,1,170
2021-05-03,16071,18-59,2,62
2021-05-03,16071,60+,1,146
2021-05-03,16071,60+,2,154
2021-05-03,16072,18-59,1,94
2021-05-03,16072,18-59,2,58
2021-05-03,16072,60+,1,80
2021-05-03,16072,60+,2,92
2021-05-03,16073,12-17,1,7
2021-05-03,16073,18-59,1,73
2021-05-03,16073,18-59,2,32
2021-05-03,16073,60+,1,92
2021-05-03,16073,60+,2,88
2021-05-03,16074,18-59,1,91
2021-05-03,16074,18-59,2,31
2021-05-03,16074,60+,1,97
2021-05-03,16074,60+,2,56
2021-05-03,16075,18-59,1,144
2021-05-03,16075,18-59,2,21
2021-05-03,16075,60+,1,143
2021-05-03,16075,60+,2,70
2021-05-03,16076,12-17,1,8
2021-05-03,16076,18-59,1,460
2021-05-03,16076,18-59,2,35
2021-05-03,16076,60+,1,184
2021-05-03,16076,60+,2,99
2021-05-03,16077,18-59,1,72
2021-05-03,16077,18-59,2,36
2021-05-03,16077,60+,1,113
2021-05-03,16077,60+,2,91
2021-05-03,17000,12-17,1,5
2021-05-03,17000,18-59,1,2143
2021-05-03,17000,18-59,2,292
2021-05-03,17000,60+,1,236
2021-05-03,17000,60+,2,31
2021-05-04,16051,12-17,1,13
2021-05-04,16051,12-17,2,7
2021-05-04,16051,18-59,1,870
2021-05-04,16051,18-59,2,819
2021-05-04,16051,60+,1,754
2021-05-04,16051,60+,2,1040
2021-05-04,16052,18-59,1,182
2021-05-04,16052,18-59,2,712
2021-05-04,16052,60+,1,385
2021-05-04,16052,60+,2,854
2021-05-04,16053,12-17,1,6
2021-05-04,16053,18-59,1,615
2021-05-04,16053,18-59,2,70
2021-05-04,16053,60+,1,462
2021-05-04,16053,60+,2,168
2021-05-04,16054,18-59,1,92
2021-05-04,16054,18-59,2,13
2021-05-04,16054,60+,1,140
2021-05-04,16054,60+,2,105
2021-05-04,16055,12-17,2,5
2021-05-04,16055,18-59,1,355
2021-05-04,16055,18-59,2,154
2021-05-04,16055,60+,1,358
2021-05-04,16055,60+,2,197
2021-05-04,16056,12-17,1,5
2021-05-04,16056,18-59,1,100
2021-05-04,16056,18-59,2,37
2021-05-04,16056,60+,1,183
2021-05-04,16056,60+,2,131
2021-05-04,16061,18-59,1,150
2021-05-04,16061,18-59,2,51
2021-05-04,16061,60+,1,529
2021-05-04,16061,60+,2,224
2021-05-04,16062,12-17,1,6
2021-05-04,16062,18-59,1,227
2021-05-04,16062,18-59,2,36
2021-05-04,16062,60+,1,650
2021-05-04,16062,60+,2,106
2021-05-04,16063,12-17,1,5
2021-05-04,16063,18-59,1,254
2021-05-04,16063,18-59,2,42
2021-05-04,16063,60+,1,517
2021-05-04,16063,60+,2,119
2021-05-04,16064,18-59,1,270
2021-05-04,16064,18-59,2,97
2021-05-04,16064,60+,1,516
2021-05-04,16064,60+,2,191
2021-05-04,16065,18-59,1,94
2021-05-04,16065,18-59,2,31
2021-05-04,16065,60+,1,254
2021-05-04,16065,60+,2,90
2021-05-04,16066,18-59,1,680
2021-05-04,16066,18-59,2,67
2021-05-04,16066,60+,1,842
2021-05-04,16066,60+,2,164
2021-05-04,16067,18-59,1,174
2021-05-04,16067,18-59,2,52
2021-05-04,16067,60+,1,610
2021-05-04,16067,60+,2,213
2021-05-04,16068,18-59,1,131
2021-05-04,16068,18-59,2,47
2021-05-04,16068,60+,1,366
2021-05-04,16068,60+,2,67
2021-05-04,16069,18-59,1,78
2021-05-04,16069,18-59,2,42
2021-05-04,16069,60+,1,241
2021-05-04,16069,60+,2,100
2021-05-04,16070,18-59,1,167
2021-05-04,16070,18-59,2,73
2021-05-04,16070,60+,1,339
2021-05-04,16070,60+,2,199
2021-05-04,16071,12-17,1,5
2021-05-04,16071,18-59,1,275
2021-05-04,16071,18-59,2,107
2021-05-04,16071,60+,1,411
