Timestamp,Altersgruppe,7T_Hospitalisierung_Inzidenz,7T_Inzidenz
1642291200,35-59,4.84,255.83
1642291200,60-79,9.83,109.30
1642291200,80+,20.09,100.14
1642377600,00-04,2.28,190.40
1642377600,05-14,3.26,336.70
1642377600,15-34,1.81,360.68
1642377600,35-59,4.43,245.51
1642377600,60-79,9.83,100.29
1642377600,80+,17.30,91.96
1642464000,00-04,3.42,198.94
1642464000,05-14,3.26,355.77
1642464000,15-34,2.84,356.79
1642464000,35-59,4.98,244.22
1642464000,60-79,9.12,94.45
1642464000,80+,19.53,86.48
1642550400,00-04,3.42,215.07
1642550400,05-14,2.72,385.68
1642550400,15-34,3.10,363.63
1642550400,35-59,4.70,249.41
1642550400,60-79,8.58,90.76
1642550400,80+,18.98,85.05
1642636800,00-04,3.42,234.67
1642636800,05-14,2.72,425.64
1642636800,15-34,4.13,375.57
1642636800,35-59,4.84,258.95
1642636800,60-79,7.69,89.29
1642636800,80+,20.09,86.65
1642723200,00-04,4.56,257.60
1642723200,05-14,2.72,473.68
1642723200,15-34,5.94,393.83
1642723200,35-59,4.70,272.90
1642723200,60-79,8.04,89.82
1642723200,80+,22.33,91.12
1642809600,00-04,4.56,280.06
1642809600,05-14,1.63,521.41
1642809600,15-34,6.71,412.64
1642809600,35-59,4.84,288.02
1642809600,60-79,7.69,90.89
1642809600,80+,24.56,96.34
1642896000,00-04,5.70,302.36
1642896000,05-14,2.17,575.11
1642896000,15-34,7.23,434.86
1642896000,35-59,4.43,303.82
1642896000,60-79,7.15,92.52
1642896000,80+,26.79,100.14
1642982400,00-04,5.70,322.76
1642982400,05-14,2.17,632.96
1642982400,15-34,7.49,458.63
1642982400,35-59,4.43,323.53
1642982400,60-79,6.79,95.91
1642982400,80+,29.02,104.52
1643068800,00-04,4.56,340.63
1643068800,05-14,3.26,692.55
1643068800,15-34,8.78,482.44
1643068800,35-59,4.98,345.04
1643068800,60-79,5.72,101.51
1643068800,80+,24.56,109.33
1643155200,00-04,3.42,354.54
1643155200,05-14,4.35,755.98
1643155200,15-34,8.78,506.60
1643155200,35-59,5.53,368.12
1643155200,60-79,5.54,108.23
1643155200,80+,25.12,111.52
1643241600,00-04,4.56,370.04
1643241600,05-14,5.98,817.05
1643241600,15-34,8.78,532.17
1643241600,35-59,6.36,391.30
1643241600,60-79,6.08,114.60
1643241600,80+,23.44,111.35
1643328000,00-04,3.42,383.64
1643328000,05-14,5.43,882.21
1643328000,15-34,9.04,560.08
1643328000,35-59,6.23,415.15
1643328000,60-79,5.90,121.47
1643328000,80+,20.09,109.75
1643414400,00-04,6.84,400.72
1643414400,05-14,5.43,953.10
1643414400,15-34,8.01,590.89
1643414400,35-59,6.23,442.63
1643414400,60-79,6.44,129.70
1643414400,80+,18.98,107.98
1643500800,00-04,4.56,413.53
1643500800,05-14,4.89,1022.73
1643500800,15-34,7.49,619.48
1643500800,35-59,6.50,470.24
1643500800,60-79,7.33,138.03
1643500800,80+,17.86,107.47
1643587200,00-04,4.56,429.18
1643587200,05-14,5.43,1105.94
1643587200,15-34,7.75,653.25
1643587200,35-59,6.78,499.61
1643587200,60-79,8.40,146.51
1643587200,80+,17.30,106.46
1643673600,00-04,5.70,454.01
1643673600,05-14,4.89,1204.86
1643673600,15-34,6.97,696.00
1643673600,35-59,5.81,533.53
1643673600,60-79,8.40,155.50
1643673600,80+,20.09,107.73
1643760000,00-04,6.84,481.05
1643760000,05-14,7.06,1311.70
1643760000,15-34,7.23,743.97
1643760000,35-59,5.81,570.93
1643760000,60-79,9.83,165.17
1643760000,80+,19.53,112.87
1643846400,00-04,5.70,510.15
1643846400,05-14,7.06,1429.84
1643846400,15-34,7.23,800.61
1643846400,35-59,5.26,613.59
1643846400,60-79,10.01,176.28
1643846400,80+,21.21,119.11
1643932800,00-04,6.84,543.20
1643932800,05-14,7.61,1548.15
1643932800,15-34,7.23,861.06
1643932800,35-59,5.40,660.74
1643932800,60-79,10.55,187.94
1643932800,80+,24.00,126.69
1644019200,00-04,9.13,576.09
1644019200,05-14,8.69,1668.41
1644019200,15-34,9.55,923.52
1644019200,35-59,5.53,706.77
1644019200,60-79,10.55,198.92
1644019200,80+,26.23,134.78
1644105600,00-04,11.41,616.26
1644105600,05-14,9.78,1788.44
1644105600,15-34,9.55,990.41
1644105600,35-59,5.95,756.29
1644105600,60-79,10.37,211.11
1644105600,80+,27.35,143.72
1644192000,00-04,12.55,656.58
1644192000,05-14,10.32,1886.81
1644192000,15-34,9.81,1059.27
1644192000,35-59,6.36,807.93
1644192000,60-79,10.73,223.18
1644192000,80+,27.91,154.42
1644278400,00-04,12.55,695.80
1644278400,05-14,10.32,1966.96
1644278400,15-34,10.33,1127.34
1644278400,35-59,6.50,857.10
1644278400,60-79,12.34,235.13
1644278400,80+,29.02,165.13
1644364800,00-04,13.69,738.81
1644364800,05-14,10.32,2040.59
1644364800,15-34,11.62,1202.72
1644364800,35-59,6.92,906.64
1644364800,60-79,12.69,248.98
1644364800,80+,32.37,176.17
1644451200,00-04,15.97,782.78
1644451200,05-14,10.32,2095.86
1644451200,15-34,12.91,1271.83
1644451200,35-59,7.47,953.12
1644451200,60-79,14.48,262.45
1644451200,80+,40.19,191.00
1644537600,00-04,14.83,821.68
1644537600,05-14,10.32,2139.82
1644537600,15-34,12.91,1335.41
1644537600,35-59,8.58,994.94
1644537600,60-79,15.91,275.77
1644537600,80+,42.98,204.99
1644624000,00-04,10.27,859.31
1644624000,05-14,12.50,2174.20
1644624000,15-34,11.62,1395.21
1644624000,35-59,8.86,1035.38
1644624000,60-79,15.55,288.58
1644624000,80+,42.98,218.39
1644710400,00-04,7.98,895.21
1644710400,05-14,13.04,2203.25
1644710400,15-34,12.14,1451.63
1644710400,35-59,8.99,1072.90
1644710400,60-79,16.09,300.52
1644710400,80+,45.21,231.63
1644796800,00-04,10.27,934.27
1644796800,05-14,12.50,2226.33
1644796800,15-34,11.62,1500.53
1644796800,35-59,8.86,1104.21
1644796800,60-79,14.84,313.13
1644796800,80+,45.77,247.64
1644883200,00-04,10.27,961.94
1644883200,05-14,11.95,2229.55
1644883200,15-34,11.10,1538.08
1644883200,35-59,8.72,1132.16
1644883200,60-79,13.59,324.49
1644883200,80+,46.32,260.20
1644969600,00-04,12.55,981.40
1644969600,05-14,11.95,2215.65
1644969600,15-34,11.10,1559.00
1644969600,35-59,8.99,1157.22
1644969600,60-79,13.77,334.93
1644969600,80+,49.67,271.67
1645056000,00-04,11.41,995.63
1645056000,05-14,11.95,2201.29
1645056000,15-34,11.10,1575.69
1645056000,35-59,10.38,1180.24
1645056000,60-79,13.94,344.25
1645056000,80+,44.09,277.82
1645142400,00-04,14.83,1011.44
1645142400,05-14,13.04,2182.53
1645142400,15-34,11.62,1593.02
1645142400,35-59,10.10,1204.05
1645142400,60-79,14.12,352.83
1645142400,80+,47.44,285.41
1645228800,00-04,18.25,1027.89
1645228800,05-14,11.95,2167.85
1645228800,15-34,10.59,1611.94
1645228800,35-59,9.69,1229.08
1645228800,60-79,14.84,362.18
1645228800,80+,50.23,293.67
1645315200,00-04,20.53,1040.70
1645315200,05-14,11.41,2153.87
1645315200,15-34,11.10,1634.92
1645315200,35-59,9.55,1255.67
1645315200,60-79,15.20,373.61
1645315200,80+,48.00,301.34
1645401600,00-04,19.39,1038.64
1645401600,05-14,11.95,2141.23
1645401600,15-34,12.40,1661.31
1645401600,35-59,10.10,1291.74
1645401600,60-79,16.45,386.27
1645401600,80+,48.00,306.74
1645488000,00-04,20.53,1041.64
1645488000,05-14,12.50,2133.93
1645488000,15-34,12.91,1693.67
1645488000,35-59,11.21,1332.22
1645488000,60-79,19.66,402.01
1645488000,80+,46.88,316.68
1645574400,00-04,18.25,1053.03
1645574400,05-14,13.04,2124.28
1645574400,15-34,13.43,1729.96
1645574400,35-59,12.04,1370.89
1645574400,60-79,20.74,417.00
1645574400,80+,44.09,327.13
1645660800,00-04,21.67,1073.75
1645660800,05-14,11.95,2123.25
1645660800,15-34,12.91,1768.47
1645660800,35-59,10.65,1411.29
1645660800,60-79,20.74,436.31
1645660800,80+,48.00,344.92
1645747200,00-04,19.39,1100.94
1645747200,05-14,12.50,2134.48
1645747200,15-34,12.65,1810.97
1645747200,35-59,11.35,1450.43
1645747200,60-79,21.27,458.67
1645747200,80+,51.35,365.65
1645833600,00-04,15.97,1125.46
1645833600,05-14,10.87,2140.68
1645833600,15-34,14.72,1849.49
1645833600,35-59,13.15,1486.92
1645833600,60-79,22.17,480.54
1645833600,80+,56.93,387.65
1645920000,00-04,15.97,1151.23
1645920000,05-14,10.32,2146.49
1645920000,15-34,14.20,1881.56
1645920000,35-59,13.28,1520.64
1645920000,60-79,23.06,500.45
1645920000,80+,60.84,412.43
1646006400,00-04,14.83,1194.72
1646006400,05-14,9.24,2163.13
1646006400,15-34,13.17,1907.71
1646006400,35-59,12.45,1536.63
1646006400,60-79,23.06,517.08
1646006400,80+,64.74,437.55
1646092800,00-04,14.83,1239.16
1646092800,05-14,8.69,2198.30
1646092800,15-34,12.14,1928.24
1646092800,35-59,12.45,1542.34
1646092800,60-79,23.06,528.47
1646092800,80+,74.23,462.76
1646179200,00-04,14.83,1289.13
1646179200,05-14,5.98,2264.24
1646179200,15-34,10.33,1949.64
1646179200,35-59,11.21,1549.35
1646179200,60-79,24.13,539.55
1646179200,80+,77.58,493.52
1646265600,00-04,13.69,1325.02
1646265600,05-14,5.98,2334.50
1646265600,15-34,9.55,1974.02
1646265600,35-59,11.35,1556.09
1646265600,60-79,22.53,549.04
1646265600,80+,84.84,522.43
1646352000,00-04,14.83,1356.81
1646352000,05-14,4.89,2413.56
1646352000,15-34,8.78,1994.91
1646352000,35-59,10.52,1565.21
1646352000,60-79,24.13,556.43
1646352000,80+,85.39,546.62
1646438400,00-04,13.69,1393.50
1646438400,05-14,5.43,2507.60
1646438400,15-34,8.52,2023.25
1646438400,35-59,8.99,1578.83
1646438400,60-79,25.03,566.01
1646438400,80+,86.51,570.56
1646524800,00-04,13.69,1444.42
1646524800,05-14,5.98,2631.95
1646524800,15-34,9.81,2070.36
1646524800,35-59,9.41,1605.85
1646524800,60-79,24.67,578.51
1646524800,80+,90.98,598.29
1646611200,00-04,12.55,1490.59
1646611200,05-14,5.98,2773.49
1646611200,15-34,9.81,2129.47
1646611200,35-59,9.55,1650.57
1646611200,60-79,25.21,596.64
1646611200,80+,89.86,628.47
1646697600,00-04,18.25,1551.95
1646697600,05-14,8.15,2948.94
1646697600,15-34,11.88,2210.82
1646697600,35-59,9.55,1719.79
1646697600,60-79,25.56,624.14
1646697600,80+,88.74,659.66
1646784000,00-04,20.53,1606.82
1646784000,05-14,9.78,3138.92
1646784000,15-34,13.69,2297.98
1646784000,35-59,11.21,1795.90
1646784000,60-79,26.46,653.68
1646784000,80+,97.67,686.21
1646870400,00-04,22.81,1679.41
1646870400,05-14,14.12,3346.95
1646870400,15-34,14.98,2395.68
1646870400,35-59,11.76,1881.65
1646870400,60-79,30.57,683.84
1646870400,80+,98.79,707.95
1646956800,00-04,26.24,1746.30
1646956800,05-14,15.21,3546.58
1646956800,15-34,16.01,2496.34
1646956800,35-59,12.31,1964.81
1646956800,60-79,30.93,712.00
1646956800,80+,101.58,730.21
1647043200,00-04,31.94,1813.82
1647043200,05-14,17.93,3741.97
1647043200,15-34,15.24,2598.61
1647043200,35-59,13.28,2049.65
1647043200,60-79,32.18,739.91
1647043200,80+,98.23,752.96
1647129600,00-04,33.08,1868.70
1647129600,05-14,18.47,3912.56
1647129600,15-34,15.24,2693.40
1647129600,35-59,13.28,2129.87
1647129600,60-79,32.89,770.65
1647129600,80+,94.88,773.87
1647216000,00-04,38.78,1908.39
1647216000,05-14,19.56,4050.25
1647216000,15-34,15.49,2784.52
1647216000,35-59,13.28,2208.61
1647216000,60-79,33.43,800.78
1647216000,80+,96.56,791.32
1647302400,00-04,41.06,1924.83
1647302400,05-14,20.10,4128.83
1647302400,15-34,15.24,2860.32
1647302400,35-59,14.53,2273.56
1647302400,60-79,36.83,828.59
1647302400,80+,107.72,819.55
1647388800,00-04,38.78,1927.84
1647388800,05-14,20.10,4154.74
1647388800,15-34,15.24,2931.70
1647388800,35-59,13.84,2334.04
1647388800,60-79,38.61,859.17
1647388800,80+,105.49,843.41
1647475200,00-04,36.50,1913.29
1647475200,05-14,16.30,4136.45
1647475200,15-34,16.01,2984.64
1647475200,35-59,13.28,2386.78
1647475200,60-79,37.90,891.77
1647475200,80+,111.07,870.72
1647561600,00-04,36.50,1897.48
1647561600,05-14,16.30,4090.52
1647561600,15-34,15.75,3023.80
1647561600,35-59,13.01,2438.32
1647561600,60-79,39.33,927.14
1647561600,80+,113.86,897.02
1647648000,00-04,38.78,1880.24
1647648000,05-14,13.58,4040.99
1647648000,15-34,16.27,3065.04
1647648000,35-59,13.01,2493.16
1647648000,60-79,39.33,964.34
1647648000,80+,121.67,923.40
1647734400,00-04,38.78,1858.89
1647734400,05-14,13.58,3979.21
1647734400,15-34,14.98,3100.14
1647734400,35-59,12.73,2543.81
1647734400,60-79,37.72,999.69
1647734400,80+,118.88,951.98
1647820800,00-04,35.36,1857.63
1647820800,05-14,13.58,3929.83
1647820800,15-34,15.75,3132.90
1647820800,35-59,12.87,2590.64
1647820800,60-79,37.36,1036.16
1647820800,80+,121.67,987.71
1647907200,00-04,30.80,1857.47
1647907200,05-14,11.41,3882.81
1647907200,15-34,16.27,3149.15
1647907200,35-59,13.01,2626.25
1647907200,60-79,35.04,1069.16
1647907200,80+,128.37,1005.08
1647993600,00-04,34.22,1862.69
1647993600,05-14,10.87,3837.12
1647993600,15-34,16.01,3151.74
1647993600,35-59,12.45,2654.01
1647993600,60-79,34.32,1098.60
1647993600,80+,125.58,1031.97
1648080000,00-04,37.64,1866.96
1648080000,05-14,11.41,3801.87
1648080000,15-34,14.20,3146.92
1648080000,35-59,13.28,2673.04
1648080000,60-79,34.15,1120.91
1648080000,80+,114.97,1060.04
1648166400,00-04,36.50,1872.02
1648166400,05-14,10.87,3785.78
1648166400,15-34,14.20,3146.67
1648166400,35-59,13.84,2690.01
1648166400,60-79,32.54,1140.29
1648166400,80+,104.37,1089.79
1648252800,00-04,31.94,1867.43
1648252800,05-14,10.32,3749.04
1648252800,15-34,14.20,3124.52
1648252800,35-59,13.42,2688.08
1648252800,60-79,33.61,1153.07
1648252800,80+,98.79,1115.92
1648339200,00-04,29.66,1856.99
1648339200,05-14,9.24,3701.86
1648339200,15-34,13.69,3084.89
1648339200,35-59,13.01,2672.81
1648339200,60-79,33.25,1157.22
1648339200,80+,101.02,1129.66
1648425600,00-04,27.38,1818.73
1648425600,05-14,8.69,3618.88
1648425600,15-34,12.91,3018.44
1648425600,35-59,13.15,2638.17
1648425600,60-79,33.07,1150.70
1648425600,80+,100.46,1130.67
1648512000,00-04,29.66,1776.66
1648512000,05-14,9.78,3526.72
1648512000,15-34,11.62,2959.17
1648512000,35-59,12.04,2602.52
1648512000,60-79,34.15,1137.97
1648512000,80+,94.32,1125.95
1648598400,00-04,29.66,1731.91
1648598400,05-14,8.69,3437.23
1648598400,15-34,12.14,2914.80
1648598400,35-59,12.04,2566.09
1648598400,60-79,33.43,1121.57
1648598400,80+,98.23,1106.82
1648684800,00-04,28.52,1686.05
1648684800,05-14,10.87,3340.91
1648684800,15-34,13.17,2878.55
1648684800,35-59,12.59,2526.47
1648684800,60-79,35.93,1105.40
1648684800,80+,108.28,1079.09
1648771200,00-04,25.09,1635.76
1648771200,05-14,11.41,3233.75
1648771200,15-34,13.94,2834.79
1648771200,35-59,12.73,2478.06
1648771200,60-79,35.40,1085.59
1648771200,80+,112.18,1045.62
1648857600,00-04,23.95,1583.58
1648857600,05-14,13.04,3134.68
1648857600,15-34,14.46,2795.41
1648857600,35-59,13.84,2433.65
1648857600,60-79,35.75,1065.44
1648857600,80+,114.97,1009.63
1648944000,00-04,22.81,1537.72
1648944000,05-14,12.50,3045.34
1648944000,15-34,15.49,2771.97
1648944000,35-59,14.25,2396.91
1648944000,60-79,36.11,1047.51
1648944000,80+,109.39,977.26
1649030400,00-04,25.09,1502.61
1649030400,05-14,12.50,2965.74
1649030400,15-34,14.72,2763.37
1649030400,35-59,14.39,2362.05
1649030400,60-79,35.58,1028.47
1649030400,80+,104.37,941.95
1649116800,00-04,18.25,1463.23
1649116800,05-14,12.50,2880.72
1649116800,15-34,14.46,2744.67
1649116800,35-59,14.53,2317.70
1649116800,60-79,34.32,1005.52
1649116800,80+,98.23,913.54
1649203200,00-04,14.83,1412.47
1649203200,05-14,12.50,2769.80
1649203200,15-34,12.91,2691.45
1649203200,35-59,14.11,2256.22
1649203200,60-79,31.64,972.69
1649203200,80+,89.30,885.05
1649289600,00-04,11.41,1356.81
1649289600,05-14,9.78,2638.23
1649289600,15-34,13.17,2614.07
1649289600,35-59,13.70,2178.33
1649289600,60-79,28.96,929.63
1649289600,80+,77.58,853.36
1649376000,00-04,11.41,1298.62
1649376000,05-14,8.69,2501.40
1649376000,15-34,11.62,2531.22
1649376000,35-59,14.11,2099.65
1649376000,60-79,28.42,885.96
1649376000,80+,75.35,823.35
1649462400,00-04,13.69,1246.43
1649462400,05-14,7.61,2364.89
1649462400,15-34,10.07,2447.43
1649462400,35-59,12.73,2019.53
1649462400,60-79,25.39,841.80
1649462400,80+,72.00,794.27
1649548800,00-04,14.83,1189.18
1649548800,05-14,8.69,2216.05
1649548800,15-34,8.78,2349.15
1649548800,35-59,12.31,1927.21
1649548800,60-79,25.21,796.47
1649548800,80+,74.79,767.04
1649635200,00-04,14.83,1127.51
1649635200,05-14,8.69,2061.16
1649635200,15-34,9.55,2238.36
1649635200,35-59,12.45,1831.41
1649635200,60-79,25.21,750.63
1649635200,80+,73.67,740.66
1649721600,00-04,19.39,1069.79
1649721600,05-14,7.06,1905.73
1649721600,15-34,10.85,2116.06
1649721600,35-59,12.59,1730.62
1649721600,60-79,25.21,707.90
1649721600,80+,82.60,706.86
1649808000,00-04,17.11,1012.39
1649808000,05-14,6.52,1760.42
1649808000,15-34,10.33,1993.69
1649808000,35-59,13.01,1625.89
1649808000,60-79,26.99,668.15
1649808000,80+,86.51,672.38
1649894400,00-04,20.53,946.29
1649894400,05-14,7.61,1613.07
1649894400,15-34,9.55,1860.82
1649894400,35-59,11.76,1518.50
1649894400,60-79,25.92,631.35
1649894400,80+,88.18,635.04
1649980800,00-04,23.95,880.98
1649980800,05-14,8.69,1468.47
1649980800,15-34,8.26,1733.34
1649980800,35-59,10.52,1413.52
1649980800,60-79,25.56,596.41
1649980800,80+,86.51,598.13
1650067200,00-04,19.39,814.72
1650067200,05-14,7.06,1325.59
1650067200,15-34,6.97,1609.20
1650067200,35-59,9.27,1311.26
1650067200,60-79,23.42,562.44
1650067200,80+,80.37,562.39
1650153600,00-04,18.25,735.49
1650153600,05-14,5.98,1169.69
1650153600,15-34,6.97,1454.43
1650153600,35-59,8.72,1190.80
1650153600,60-79,22.35,517.57
1650153600,80+,78.70,509.62
1650240000,00-04,15.97,662.75
1650240000,05-14,5.43,1034.19
1650240000,15-34,6.20,1316.02
1650240000,35-59,8.03,1082.56
1650240000,60-79,21.63,480.67
1650240000,80+,79.25,464.27
1650326400,00-04,11.41,585.26
1650326400,05-14,5.43,902.86
1650326400,15-34,3.87,1187.39
1650326400,35-59,6.50,984.66
1650326400,60-79,17.16,445.32
1650326400,80+,56.37,425.92
1650412800,00-04,12.55,519.00
1650412800,05-14,5.98,787.06
1650412800,15-34,5.68,1084.23
1650412800,35-59,5.81,911.53
1650412800,60-79,18.06,419.19
1650412800,80+,60.28,394.40
1650499200,00-04,9.13,476.31
1650499200,05-14,4.35,706.68
1650499200,15-34,5.42,1026.76
1650499200,35-59,5.26,872.18
1650499200,60-79,18.23,405.59
1650499200,80+,65.86,375.68
1650585600,00-04,7.98,439.30
1650585600,05-14,2.72,635.71
1650585600,15-34,5.68,973.47
1650585600,35-59,4.98,836.55
1650585600,60-79,17.88,393.04
1650585600,80+,68.65,357.22
1650672000,00-04,7.98,405.30
1650672000,05-14,3.26,570.71
1650672000,15-34,6.20,925.86
1650672000,35-59,6.23,805.53
1650672000,60-79,19.49,382.44
1650672000,80+,69.77,339.61
1650758400,00-04,7.98,394.39
1650758400,05-14,3.26,545.43
1650758400,15-34,6.20,938.77
1650758400,35-59,6.23,820.90
1650758400,60-79,20.20,394.26
1650758400,80+,66.98,347.70
1650844800,00-04,7.98,370.99
1650844800,05-14,3.26,505.79
1650844800,15-34,6.20,929.17
1650844800,35-59,6.09,819.93
1650844800,60-79,20.20,396.63
1650844800,80+,63.07,350.73
1650931200,00-04,9.13,354.38
1650931200,05-14,3.26,482.24
1650931200,15-34,6.71,919.24
1650931200,35-59,6.64,815.43
1650931200,60-79,23.96,397.04
1650931200,80+,70.32,350.06
1651017600,00-04,7.98,334.62
1651017600,05-14,2.17,462.38
1651017600,15-34,4.39,892.02
1651017600,35-59,5.95,790.07
1651017600,60-79,19.13,388.84
1651017600,80+,56.93,343.40
1651104000,00-04,5.70,305.52
1651104000,05-14,1.63,437.89
1651104000,15-34,3.62,844.01
1651104000,35-59,5.40,746.39
1651104000,60-79,17.16,373.66
1651104000,80+,40.74,332.86
1651190400,00-04,2.28,278.48
1651190400,05-14,1.09,416.46
1651190400,15-34,3.62,798.78
1651190400,35-59,4.70,704.25
1651190400,60-79,14.84,359.53
1651190400,80+,34.60,322.41
1651276800,00-04,2.28,251.91
1651276800,05-14,0.54,394.47
1651276800,15-34,4.13,752.96
1651276800,35-59,4.15,661.57
1651276800,60-79,13.59,345.73
1651276800,80+,32.93,313.06
1651363200,00-04,2.28,218.86
1651363200,05-14,0.54,360.80
1651363200,15-34,4.13,678.13
1651363200,35-59,4.01,594.01
1651363200,60-79,13.77,319.55
1651363200,80+,33.49,292.57
1651449600,00-04,3.42,198.94
1651449600,05-14,0.54,343.84
1651449600,15-34,4.65,620.31
1651449600,35-59,4.15,539.86
1651449600,60-79,13.41,298.56
1651449600,80+,34.05,272.60
1651536000,00-04,1.14,183.44
1651536000,05-14,0.00,328.61
1651536000,15-34,4.13,569.89
1651536000,35-59,3.18,490.77
1651536000,60-79,12.69,279.16
1651536000,80+,44.09,257.51
1651622400,00-04,3.42,172.21
1651622400,05-14,0.54,316.99
1651622400,15-34,3.62,530.91
1651622400,35-59,3.18,453.72
1651622400,60-79,13.94,264.28
1651622400,80+,48.00,245.79
1651708800,00-04,4.56,164.78
1651708800,05-14,1.09,306.16
1651708800,15-34,3.10,497.54
1651708800,35-59,3.18,423.05
1651708800,60-79,14.12,249.95
1651708800,80+,51.35,234.75
1651795200,00-04,5.70,157.19
1651795200,05-14,1.09,295.01
1651795200,15-34,3.10,465.28
1651795200,35-59,3.18,393.79
1651795200,60-79,15.02,235.10
1651795200,80+,53.02,225.31
1651881600,00-04,6.84,149.44
1651881600,05-14,1.63,284.49
1651881600,15-34,2.32,432.78
1651881600,35-59,2.63,364.65
1651881600,60-79,16.27,219.90
1651881600,80+,54.70,215.28
1651968000,00-04,6.84,142.48
1651968000,05-14,1.63,275.47
1651968000,15-34,2.32,407.57
1651968000,35-59,2.49,343.11
1651968000,60-79,15.37,207.01
1651968000,80+,53.58,206.51
1652054400,00-04,6.84,136.16
1652054400,05-14,1.63,265.89
1652054400,15-34,1.81,385.35
1652054400,35-59,2.49,323.28
1652054400,60-79,15.20,194.38
1652054400,80+,54.70,200.61
1652140800,00-04,10.27,127.46
1652140800,05-14,2.17,255.92
1652140800,15-34,1.55,364.99
1652140800,35-59,3.32,308.06
1652140800,60-79,14.66,184.70
1652140800,80+,48.56,193.87
1652227200,00-04,10.27,122.40
1652227200,05-14,2.17,247.52
1652227200,15-34,2.84,348.59
1652227200,35-59,3.04,297.92
1652227200,60-79,13.77,176.12
1652227200,80+,49.67,188.64
1652313600,00-04,9.13,118.60
1652313600,05-14,2.17,238.02
1652313600,15-34,2.58,333.49
1652313600,35-59,3.18,288.31
1652313600,60-79,12.69,169.17
1652313600,80+,49.12,182.99
1652400000,00-04,9.13,114.81
1652400000,05-14,2.17,229.07
1652400000,15-34,3.10,319.14
1652400000,35-59,3.32,279.51
1652400000,60-79,11.80,163.26
1652400000,80+,48.00,177.43
1652486400,00-04,9.13,110.22
1652486400,05-14,1.63,220.04
1652486400,15-34,3.36,305.73
1652486400,35-59,3.04,271.07
1652486400,60-79,10.91,157.91
1652486400,80+,43.53,172.04
1652572800,00-04,9.13,104.21
1652572800,05-14,1.63,209.68
1652572800,15-34,3.36,291.34
1652572800,35-59,3.04,259.87
1652572800,60-79,10.73,151.42
1652572800,80+,42.98,163.02
1652659200,00-04,7.98,99.15
1652659200,05-14,1.63,199.79
1652659200,15-34,3.36,279.15
1652659200,35-59,2.77,249.66
1652659200,60-79,10.55,146.45
1652659200,80+,42.42,153.83
1652745600,00-04,5.70,96.15
1652745600,05-14,1.63,188.40
1652745600,15-34,3.10,268.15
1652745600,35-59,1.80,237.04
1652745600,60-79,8.40,139.09
1652745600,80+,32.93,145.91
1652832000,00-04,3.42,89.19
1652832000,05-14,1.63,174.51
1652832000,15-34,1.81,255.39
1652832000,35-59,1.80,222.41
1652832000,60-79,7.51,131.94
1652832000,80+,28.46,136.81
1652918400,00-04,3.42,81.60
1652918400,05-14,1.09,162.26
1652918400,15-34,2.07,242.94
1652918400,35-59,1.94,209.04
1652918400,60-79,7.51,124.55
1652918400,80+,26.23,128.29
1653004800,00-04,2.28,74.32
1653004800,05-14,1.09,150.96
1653004800,15-34,1.55,231.04
1653004800,35-59,1.80,196.34
1653004800,60-79,7.15,117.17
1653004800,80+,20.65,120.45
1653091200,00-04,1.14,67.68
1653091200,05-14,1.09,139.58
1653091200,15-34,1.03,218.46
1653091200,35-59,2.21,183.68
1653091200,60-79,6.61,109.58
1653091200,80+,22.33,112.87
1653177600,00-04,2.28,62.94
1653177600,05-14,1.09,128.66
1653177600,15-34,1.29,207.24
1653177600,35-59,2.21,173.36
1653177600,60-79,7.15,104.05
1653177600,80+,22.88,108.15
1653264000,00-04,2.28,57.40
1653264000,05-14,1.09,117.05
1653264000,15-34,1.55,194.90
1653264000,35-59,2.21,162.35
1653264000,60-79,7.33,97.53
1653264000,80+,22.88,102.33
1653350400,00-04,1.14,52.34
1653350400,05-14,1.09,108.10
1653350400,15-34,1.55,183.50
1653350400,35-59,2.77,153.99
1653350400,60-79,6.97,92.75
1653350400,80+,18.98,95.33
1653436800,00-04,1.14,48.71
1653436800,05-14,0.54,100.40
1653436800,15-34,2.07,172.50
1653436800,35-59,2.91,145.46
1653436800,60-79,6.97,86.74
1653436800,80+,15.63,89.10
1653523200,00-04,1.14,43.96
1653523200,05-14,0.54,92.08
1653523200,15-34,2.07,161.53
1653523200,35-59,2.35,135.80
1653523200,60-79,6.26,80.57
1653523200,80+,14.51,82.44
1653609600,00-04,1.14,38.74
1653609600,05-14,0.54,83.13
1653609600,15-34,1.81,150.20
1653609600,35-59,1.94,125.40
1653609600,60-79,5.18,74.28
1653609600,80+,13.40,74.93
1653696000,00-04,1.14,33.68
1653696000,05-14,0.54,74.19
1653696000,15-34,2.07,138.84
1653696000,35-59,1.80,115.05
1653696000,60-79,3.75,68.32
1653696000,80+,10.60,67.26
1653782400,00-04,0.00,31.00
1653782400,05-14,0.54,66.65
1653782400,15-34,1.81,128.66
1653782400,35-59,1.80,106.28
1653782400,60-79,3.22,62.72
1653782400,80+,10.05,62.20
1653868800,00-04,1.14,30.05
1653868800,05-14,0.54,62.25
1653868800,15-34,1.55,120.75
1653868800,35-59,2.08,101.10
1653868800,60-79,3.40,58.80
1653868800,80+,8.93,60.10
1653955200,00-04,5.70,28.78
1653955200,05-14,0.54,58.17
1653955200,15-34,1.55,116.15
1653955200,35-59,1.52,98.12
